index,종류별,상황별,재료별,방법별,글 제목,레시피이름,조회수,조리시간,난이도,인분,재료,소개글,조리순서
27185,메인반찬,일상,채소류,회,"두릅회 - 딸에게# / 두릅, 곰취,고추냉이,",None,"11,317",None,None,None,[],,[]
