index,종류별,상황별,재료별,방법별,글 제목,레시피이름,조회수,조리시간,난이도,인분,재료,소개글,조리순서
59823,디저트,명절,채소류,삶기,"추석음식 고구마, 찹쌀 경단 만들기",None,"27,204",None,None,None,[],,[]
