index,종류별,상황별,재료별,방법별,글 제목,레시피이름,조회수,조리시간,난이도,인분,재료,소개글,조리순서
44648,메인반찬,명절,해물류,삶기,문어숙회....명절문어 맛있게 삶기 tip,None,"6,976",None,None,None,"[('문어', '1마리'), ('밀가루', ''), ('다시마', '1장'), ('무', '2토막'), ('매실액', '1T'), ('홈메이드맛술(미림)', '1T'), ('참기름', ''), ('볶은소금', '')]",,[]
