index,종류별,상황별,재료별,방법별,글 제목,레시피이름,조회수,조리시간,난이도,인분,재료,소개글,조리순서
56182,디저트,도시락,해물류,튀김,고속도로 휴게소음식~ 핫바만들기 ★ 오징어핫바만들기 / 달콤핫바만드는법 / 어묵만들기 / 휴게소음식 / 간단한간식,None,"66,916",None,None,None,[],,[]
