index,종류별,상황별,재료별,방법별,글 제목,레시피이름,조회수,조리시간,난이도,인분,재료,소개글,조리순서
59168,디저트,간식,과일류,볶음,"♬ 곶감찹쌀지짐이, 곶감호두말이, 곶감수정과",None,"7,377",None,None,None,[],,[]
