index,종류별,상황별,재료별,방법별,글 제목,레시피이름,조회수,조리시간,난이도,인분,재료,소개글,조리순서
41289,메인반찬,도시락,소고기,무침,토핑유부초밥 만들기♥도제스타일 유부초밥 만들기♥유투브 영상~,None,831,None,None,None,"[('일본식조미유부', ''), ('소고기다짐육', ''), ('스테이크소스', ''), ('게맛살', ''), ('마요네즈', ''), ('허니머스터드', ''), ('참깨', ''), ('참기름', ''), ('소금', '약간')]",,[]
