index,종류별,상황별,재료별,방법별,글 제목,레시피이름,조회수,조리시간,난이도,인분,재료,소개글,조리순서
9581,밑반찬,일상,건어물류,끓이기,*@.@* 진짜 갈비맛 나는 북어갈비,None,"8,072",None,None,None,[],,[]
