item_name,kind_name,rank,unit,day1,dpr1,item_code,rank_code,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7
쌀,20kg(1kg),상품,20kg,당일 (03/05),"2,709",111,04,1일전 (03/04),"2,709",1주일전 (02/27),"2,759",2주일전 (02/20),"2,721",1개월전,"2,752",1년전,"2,513",일평년,"2,612"
찹쌀,일반계(1kg),상품,1kg,당일 (03/05),"3,992",112,04,1일전 (03/04),"3,992",1주일전 (02/27),"3,634",2주일전 (02/20),"3,646",1개월전,"3,898",1년전,"3,539",일평년,"4,460"
콩,흰 콩(국산)(1kg),상품,500g,당일 (03/05),"10,869",141,04,1일전 (03/04),"10,754",1주일전 (02/27),"10,455",2주일전 (02/20),"10,455",1개월전,"10,773",1년전,"12,337",일평년,"11,116"
팥,붉은 팥(국산)(1kg),상품,500g,당일 (03/05),"17,360",142,04,1일전 (03/04),"17,360",1주일전 (02/27),"16,976",2주일전 (02/20),"16,578",1개월전,"17,701",1년전,"16,109",일평년,"17,048"
녹두,국산(1kg),상품,500g,당일 (03/05),"26,829",143,04,1일전 (03/04),"26,829",1주일전 (02/27),"25,646",2주일전 (02/20),"25,646",1개월전,"23,687",1년전,"27,300",일평년,"18,413"
고구마,밤(1kg),상품,1kg,당일 (03/05),"5,158",151,04,1일전 (03/04),"5,219",1주일전 (02/27),"5,349",2주일전 (02/20),"5,056",1개월전,"5,242",1년전,"4,797",일평년,"5,462"
감자,수미(노지)(1kg),상품,100g,당일 (03/05),"3,883",152,04,1일전 (03/04),"4,193",1주일전 (02/27),"4,093",2주일전 (02/20),"4,093",1개월전,"4,067",1년전,"5,314",일평년,"4,889"
메밀,메밀(수입)(1kg),중품,1kg,당일 (03/05),"3,600",144,05,1일전 (03/04),"3,600",1주일전 (02/27),"3,600",2주일전 (02/20),"3,600",1개월전,"3,220",1년전,"4,450",일평년,"3,575"
양배추,양배추(1포기),상품,1포기,당일 (03/05),"3,789",212,04,1일전 (03/04),"3,789",1주일전 (02/27),"3,489",2주일전 (02/20),"3,738",1개월전,"3,245",1년전,"3,604",일평년,"3,646"
시금치,시금치(1kg),상품,100g,당일 (03/05),"8,330",213,04,1일전 (03/04),"8,330",1주일전 (02/27),"10,593",2주일전 (02/20),"11,924",1개월전,"11,351",1년전,"7,163",일평년,"5,000"
상추,적(1kg),상품,100g,당일 (03/05),"11,558",214,04,1일전 (03/04),"11,308",1주일전 (02/27),"10,554",2주일전 (02/20),"11,188",1개월전,"12,453",1년전,"11,640",일평년,"8,382"
