item_name,kind_name,rank,unit,day1,dpr1,item_code,rank_code,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7
쌀,20kg(1kg),상품,20kg,당일 (06/06),-,111,04,1일전 (06/05),"2,692",1주일전 (05/30),"2,699",2주일전 (05/23),"2,693",1개월전,"2,689",1년전,"2,459",일평년,"2,550"
찹쌀,일반계(1kg),상품,1kg,당일 (06/06),-,112,04,1일전 (06/05),"4,032",1주일전 (05/30),"3,957",2주일전 (05/23),"3,957",1개월전,"3,962",1년전,"3,506",일평년,"4,291"
콩,흰 콩(국산)(1kg),상품,500g,당일 (06/06),-,141,04,1일전 (06/05),"10,649",1주일전 (05/30),"10,649",2주일전 (05/23),"10,649",1개월전,"10,696",1년전,"10,625",일평년,"10,981"
팥,붉은 팥(국산)(1kg),상품,500g,당일 (06/06),-,142,04,1일전 (06/05),"19,844",1주일전 (05/30),"19,751",2주일전 (05/23),"16,954",1개월전,"19,240",1년전,"15,126",일평년,"16,698"
녹두,국산(1kg),상품,500g,당일 (06/06),-,143,04,1일전 (06/05),"25,809",1주일전 (05/30),"25,809",2주일전 (05/23),"25,409",1개월전,"25,446",1년전,"20,910",일평년,"17,701"
고구마,밤(1kg),상품,1kg,당일 (06/06),-,151,04,1일전 (06/05),"5,576",1주일전 (05/30),"5,568",2주일전 (05/23),"6,184",1개월전,"5,761",1년전,"5,609",일평년,"6,234"
감자,수미(노지)(1kg),상품,100g,당일 (06/06),-,152,04,1일전 (06/05),"5,000",1주일전 (05/30),"5,000",2주일전 (05/23),"5,500",1개월전,"3,660",1년전,"5,751",일평년,"4,351"
메밀,메밀(수입)(1kg),중품,1kg,당일 (06/06),-,144,05,1일전 (06/05),"3,000",1주일전 (05/30),"3,000",2주일전 (05/23),"3,000",1개월전,"3,000",1년전,"4,070",일평년,"3,757"
양배추,양배추(1포기),상품,1포기,당일 (06/06),-,212,04,1일전 (06/05),"5,482",1주일전 (05/30),"6,530",2주일전 (05/23),"6,075",1개월전,"5,369",1년전,"4,231",일평년,"3,272"
시금치,시금치(1kg),상품,100g,당일 (06/06),-,213,04,1일전 (06/05),"7,240",1주일전 (05/30),"7,660",2주일전 (05/23),"6,890",1개월전,"6,624",1년전,"7,071",일평년,"5,852"
상추,적(1kg),상품,100g,당일 (06/06),-,214,04,1일전 (06/05),"9,223",1주일전 (05/30),"8,634",2주일전 (05/23),"8,259",1개월전,"9,649",1년전,"10,769",일평년,"9,163"
적상추,적(1kg),상품,100g,당일 (06/06),-,214,04,1일전 (06/05),"9,223",1주일전 (05/30),"8,634",2주일전 (05/23),"8,259",1개월전,"9,649",1년전,"10,769",일평년,"9,163"
청상추,청(1kg),상품,100g,당일 (06/06),-,214,04,1일전 (06/05),"9,004",1주일전 (05/30),"9,425",2주일전 (05/23),"9,371",1개월전,"11,023",1년전,"11,003",일평년,"9,086"
얼갈이배추,얼갈이배추(1kg),상품,1kg,당일 (06/06),-,215,04,1일전 (06/05),"2,424",1주일전 (05/30),"2,328",2주일전 (05/23),"2,553",1개월전,"2,910",1년전,"2,300",일평년,"1,980"
수박,수박(1개),상품,1개,당일 (06/06),-,221,04,1일전 (06/05),"22,167",1주일전 (05/30),"23,514",2주일전 (05/23),"23,744",1개월전,"25,151",1년전,"21,006",일평년,"18,219"
