item_name,kind_name,rank,unit,day1,dpr1,item_code,rank_code,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7
쌀,20kg(1kg),상품,20kg,당일 (10/28),-,111,04,1일전 (10/27),"2,857",1주일전 (10/21),-,2주일전 (10/14),-,1개월전,"2,844",1년전,"2,513",일평년,"2,669"
찹쌀,일반계(1kg),상품,1kg,당일 (10/28),-,112,04,1일전 (10/27),"3,708",1주일전 (10/21),-,2주일전 (10/14),-,1개월전,"3,649",1년전,"3,650",일평년,"4,397"
콩,흰 콩(국산)(1kg),상품,500g,당일 (10/28),-,141,04,1일전 (10/27),"10,091",1주일전 (10/21),-,2주일전 (10/14),-,1개월전,"10,091",1년전,"12,053",일평년,"10,512"
팥,붉은 팥(국산)(1kg),상품,500g,당일 (10/28),-,142,04,1일전 (10/27),"16,489",1주일전 (10/21),-,2주일전 (10/14),-,1개월전,"16,220",1년전,"16,832",일평년,"16,145"
녹두,국산(1kg),상품,500g,당일 (10/28),-,143,04,1일전 (10/27),"24,723",1주일전 (10/21),-,2주일전 (10/14),-,1개월전,"23,523",1년전,"27,900",일평년,"18,239"
고구마,밤(1kg),상품,1kg,당일 (10/28),-,151,04,1일전 (10/27),"5,438",1주일전 (10/21),-,2주일전 (10/14),-,1개월전,"5,802",1년전,"4,961",일평년,"5,479"
감자,수미(노지)(1kg),상품,100g,당일 (10/28),-,152,04,1일전 (10/27),"3,707",1주일전 (10/21),-,2주일전 (10/14),-,1개월전,"3,562",1년전,"4,520",일평년,"3,161"
메밀,메밀(수입)(1kg),중품,1kg,당일 (10/28),-,144,05,1일전 (10/27),"3,400",1주일전 (10/21),-,2주일전 (10/14),-,1개월전,"3,400",1년전,"4,700",일평년,"2,967"
배추,여름(고랭지)(1포기),상품,1포기,당일 (10/28),-,211,04,1일전 (10/27),"4,423",1주일전 (10/21),-,2주일전 (10/14),-,1개월전,"6,908",1년전,"4,564",일평년,"4,292"
고랭지배추,여름(고랭지)(1포기),상품,1포기,당일 (10/28),-,211,04,1일전 (10/27),"4,423",1주일전 (10/21),-,2주일전 (10/14),-,1개월전,"6,908",1년전,"4,564",일평년,"4,292"
양배추,양배추(1포기),상품,1포기,당일 (10/28),-,212,04,1일전 (10/27),"5,340",1주일전 (10/21),-,2주일전 (10/14),-,1개월전,"5,656",1년전,"4,715",일평년,"4,628"
시금치,시금치(1kg),상품,100g,당일 (10/28),-,213,04,1일전 (10/27),"8,119",1주일전 (10/21),-,2주일전 (10/14),-,1개월전,"18,696",1년전,"10,442",일평년,"7,600"
상추,적(1kg),상품,100g,당일 (10/28),-,214,04,1일전 (10/27),"12,867",1주일전 (10/21),-,2주일전 (10/14),-,1개월전,"17,016",1년전,"10,797",일평년,"11,770"
