item_name,kind_name,rank,unit,day1,dpr1,item_code,rank_code,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7
쌀,20kg(1kg),상품,20kg,당일 (01/12),"2,802",111,04,1일전 (01/11),"2,822",1주일전 (01/05),"2,848",2주일전 (12/29),"2,849",1개월전,"2,916",1년전,"2,525",일평년,"2,618"
찹쌀,일반계(1kg),상품,1kg,당일 (01/12),"3,894",112,04,1일전 (01/11),"3,657",1주일전 (01/05),"3,633",2주일전 (12/29),"3,580",1개월전,"3,535",1년전,"3,453",일평년,"4,332"
콩,흰 콩(국산)(1kg),상품,500g,당일 (01/12),"9,943",141,04,1일전 (01/11),"9,943",1주일전 (01/05),"9,400",2주일전 (12/29),"9,363",1개월전,"10,062",1년전,"12,733",일평년,"11,013"
팥,붉은 팥(국산)(1kg),상품,500g,당일 (01/12),"15,607",142,04,1일전 (01/11),"15,607",1주일전 (01/05),"15,564",2주일전 (12/29),"15,611",1개월전,"16,346",1년전,"14,166",일평년,"15,982"
녹두,국산(1kg),상품,500g,당일 (01/12),"25,170",143,04,1일전 (01/11),"25,170",1주일전 (01/05),"23,037",2주일전 (12/29),"23,890",1개월전,"25,757",1년전,"27,400",일평년,"18,430"
고구마,밤(1kg),상품,1kg,당일 (01/12),"5,166",151,04,1일전 (01/11),"5,166",1주일전 (01/05),"5,492",2주일전 (12/29),"5,180",1개월전,"5,421",1년전,"5,157",일평년,"5,312"
감자,수미(노지)(1kg),상품,100g,당일 (01/12),"3,365",152,04,1일전 (01/11),"3,600",1주일전 (01/05),"3,843",2주일전 (12/29),"4,210",1개월전,"3,854",1년전,"3,703",일평년,"3,834"
메밀,메밀(수입)(1kg),중품,1kg,당일 (01/12),"3,100",144,05,1일전 (01/11),"3,100",1주일전 (01/05),"3,100",2주일전 (12/29),"3,100",1개월전,"3,100",1년전,"4,750",일평년,"3,575"
양배추,양배추(1포기),상품,1포기,당일 (01/12),"3,220",212,04,1일전 (01/11),"3,332",1주일전 (01/05),"3,798",2주일전 (12/29),"4,187",1개월전,"3,326",1년전,"3,442",일평년,"3,732"
시금치,시금치(1kg),상품,100g,당일 (01/12),"6,538",213,04,1일전 (01/11),"6,631",1주일전 (01/05),"7,621",2주일전 (12/29),"8,516",1개월전,"6,691",1년전,"7,203",일평년,"5,180"
