item_name,kind_name,rank,unit,day1,dpr1,item_code,rank_code,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7
쌀,20kg(20kg),상품,20kg,당일 (10/17),-,111,04,1일전 (10/16),"56,500",1주일전 (10/10),"57,333",2주일전 (10/03),-,1개월전,"42,284",1년전,"47,406",일평년,"52,148"
찹쌀,일반계(1kg),상품,1kg,당일 (10/17),"3,910",112,04,1일전 (10/16),"3,820",1주일전 (10/10),"3,660",2주일전 (10/03),-,1개월전,"3,688",1년전,"3,772",일평년,"4,624"
콩,흰 콩(국산)(500g),상품,500g,당일 (10/17),"5,046",141,04,1일전 (10/16),"5,046",1주일전 (10/10),"5,046",2주일전 (10/03),-,1개월전,"5,040",1년전,"5,331",일평년,"4,988"
팥,붉은 팥(국산)(500g),상품,500g,당일 (10/17),"8,166",142,04,1일전 (10/16),"8,166",1주일전 (10/10),"8,110",2주일전 (10/03),-,1개월전,"8,043",1년전,"7,330",일평년,"7,539"
녹두,국산(500g),상품,500g,당일 (10/17),"12,362",143,04,1일전 (10/16),"12,362",1주일전 (10/10),"12,028",2주일전 (10/03),-,1개월전,"11,831",1년전,"11,267",일평년,"9,043"
고구마,밤(1kg),상품,1kg,당일 (10/17),"4,969",151,04,1일전 (10/16),"5,344",1주일전 (10/10),"5,983",2주일전 (10/03),-,1개월전,"5,879",1년전,"5,173",일평년,"5,435"
감자,수미(노지)(100g),상품,100g,당일 (10/17),369,152,04,1일전 (10/16),369,1주일전 (10/10),369,2주일전 (10/03),-,1개월전,337,1년전,418,일평년,320
메밀,메밀(수입)(1kg),중품,1kg,당일 (10/17),"3,400",144,05,1일전 (10/16),"3,400",1주일전 (10/10),"3,400",2주일전 (10/03),-,1개월전,"3,887",1년전,"4,700",일평년,"3,342"
배추,여름(고랭지)(1포기),상품,1포기,당일 (10/17),"6,526",211,04,1일전 (10/16),"7,040",1주일전 (10/10),"7,020",2주일전 (10/03),-,1개월전,"5,509",1년전,"6,089",일평년,"5,663"
고랭지배추,여름(고랭지)(1포기),상품,1포기,당일 (10/17),"6,526",211,04,1일전 (10/16),"7,040",1주일전 (10/10),"7,020",2주일전 (10/03),-,1개월전,"5,509",1년전,"6,089",일평년,"5,663"
양배추,양배추(1포기),상품,1포기,당일 (10/17),"5,198",212,04,1일전 (10/16),"5,198",1주일전 (10/10),"5,473",2주일전 (10/03),-,1개월전,"5,088",1년전,"4,962",일평년,"4,132"
시금치,시금치(100g),상품,100g,당일 (10/17),"1,405",213,04,1일전 (10/16),"1,415",1주일전 (10/10),"1,847",2주일전 (10/03),-,1개월전,"2,511",1년전,"1,067",일평년,832
상추,적(100g),상품,100g,당일 (10/17),"1,438",214,04,1일전 (10/16),"1,541",1주일전 (10/10),"1,708",2주일전 (10/03),-,1개월전,"1,731",1년전,"1,014",일평년,"1,106"
적상추,적(100g),상품,100g,당일 (10/17),"1,438",214,04,1일전 (10/16),"1,541",1주일전 (10/10),"1,708",2주일전 (10/03),-,1개월전,"1,731",1년전,"1,014",일평년,"1,106"
청상추,청(100g),상품,100g,당일 (10/17),"1,556",214,04,1일전 (10/16),"1,660",1주일전 (10/10),"1,826",2주일전 (10/03),-,1개월전,"1,868",1년전,"1,122",일평년,"1,175"
얼갈이배추,얼갈이배추(1kg),상품,1kg,당일 (10/17),"3,171",215,04,1일전 (10/16),"3,190",1주일전 (10/10),"3,407",2주일전 (10/03),-,1개월전,"4,067",1년전,"2,543",일평년,"2,404"
수박,수박(1개),상품,1개,당일 (10/17),"16,263",221,04,1일전 (10/16),"16,263",1주일전 (10/10),"17,900",2주일전 (10/03),-,1개월전,"28,707",1년전,"23,410",일평년,"20,898"
오이,가시계통(10개),상품,10개,당일 (10/17),"17,110",223,04,1일전 (10/16),"17,110",1주일전 (10/10),"16,610",2주일전 (10/03),-,1개월전,"13,236",1년전,"11,258",일평년,"9,004"
가시오이,가시계통(10개),상품,10개,당일 (10/17),"17,110",223,04,1일전 (10/16),"17,110",1주일전 (10/10),"16,610",2주일전 (10/03),-,1개월전,"13,236",1년전,"11,258",일평년,"9,004"
다다기오이,다다기계통(10개),상품,10개,당일 (10/17),"11,903",223,04,1일전 (10/16),"12,244",1주일전 (10/10),"12,413",2주일전 (10/03),-,1개월전,"11,562",1년전,"9,892",일평년,"8,083"
취청오이,취청(10개),상품,10개,당일 (10/17),"13,479",223,04,1일전 (10/16),"13,774",1주일전 (10/10),"14,227",2주일전 (10/03),-,1개월전,"14,840",1년전,"11,799",일평년,"9,599"
애호박,애호박(1개),상품,1개,당일 (10/17),"1,606",224,04,1일전 (10/16),"1,606",1주일전 (10/10),"1,716",2주일전 (10/03),-,1개월전,"1,981",1년전,"1,460",일평년,"1,342"
쥬키니,쥬키니(1개),상품,1개,당일 (10/17),"2,820",224,04,1일전 (10/16),"2,820",1주일전 (10/10),"2,653",2주일전 (10/03),-,1개월전,"2,416",1년전,"1,978",일평년,"1,741"
토마토,토마토(1kg),상품,1kg,당일 (10/17),"9,064",225,04,1일전 (10/16),"8,842",1주일전 (10/10),"8,806",2주일전 (10/03),-,1개월전,"8,640",1년전,"9,408",일평년,"7,861"
무,고랭지(1개),상품,1개,당일 (10/17),"2,400",231,04,1일전 (10/16),"2,428",1주일전 (10/10),"2,437",2주일전 (10/03),-,1개월전,"2,313",1년전,"3,693",일평년,"2,948"
당근,무세척(1kg),상품,1kg,당일 (10/17),"5,619",232,04,1일전 (10/16),"5,619",1주일전 (10/10),"6,318",2주일전 (10/03),-,1개월전,"6,190",1년전,"5,308",일평년,"4,807"
열무,열무(1kg),상품,1kg,당일 (10/17),"3,113",233,04,1일전 (10/16),"3,132",1주일전 (10/10),"3,337",2주일전 (10/03),-,1개월전,"4,157",1년전,"2,593",일평년,"2,509"
