item_name,kind_name,rank,unit,day1,dpr1,item_code,rank_code,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7
쌀,20kg(1kg),상품,20kg,당일 (03/28),"2,399",111,04,1일전 (03/27),"2,410",1주일전 (03/21),"2,559",2주일전 (03/14),"2,654",1개월전,"42,128",1년전,"50,929",일평년,"52,321"
찹쌀,일반계(1kg),상품,1kg,당일 (03/28),"4,229",112,04,1일전 (03/27),"4,267",1주일전 (03/21),"3,911",2주일전 (03/14),"4,330",1개월전,"3,712",1년전,"3,655",일평년,"4,654"
콩,흰 콩(국산)(1kg),상품,500g,당일 (03/28),"10,654",141,04,1일전 (03/27),"10,626",1주일전 (03/21),"10,626",2주일전 (03/14),"10,877",1개월전,"5,085",1년전,"5,528",일평년,"5,261"
팥,붉은 팥(국산)(1kg),상품,500g,당일 (03/28),"19,029",142,04,1일전 (03/27),"19,029",1주일전 (03/21),"17,718",2주일전 (03/14),"18,622",1개월전,"8,349",1년전,"7,897",일평년,"8,355"
녹두,국산(1kg),상품,500g,당일 (03/28),"25,446",143,04,1일전 (03/27),"25,446",1주일전 (03/21),"25,446",2주일전 (03/14),"25,589",1개월전,"11,509",1년전,"10,425",일평년,"9,343"
고구마,밤(1kg),상품,1kg,당일 (03/28),"5,552",151,04,1일전 (03/27),"5,241",1주일전 (03/21),"5,118",2주일전 (03/14),"5,211",1개월전,"5,413",1년전,"5,357",일평년,"5,231"
감자,수미(노지)(1kg),상품,100g,당일 (03/28),"3,610",152,04,1일전 (03/27),"3,610",1주일전 (03/21),"4,340",2주일전 (03/14),"4,540",1개월전,382,1년전,653,일평년,489
메밀,메밀(수입)(1kg),중품,1kg,당일 (03/28),"3,020",144,05,1일전 (03/27),"3,020",1주일전 (03/21),"2,950",2주일전 (03/14),"2,950",1개월전,"3,933",1년전,"4,600",일평년,"3,643"
양배추,양배추(1포기),상품,1포기,당일 (03/28),"4,409",212,04,1일전 (03/27),"3,892",1주일전 (03/21),"3,975",2주일전 (03/14),"3,985",1개월전,"3,684",1년전,"3,767",일평년,"3,669"
시금치,시금치(1kg),상품,100g,당일 (03/28),"6,363",213,04,1일전 (03/27),"6,689",1주일전 (03/21),"6,750",2주일전 (03/14),"8,084",1개월전,"1,051",1년전,732,일평년,584
상추,적(1kg),상품,100g,당일 (03/28),"8,509",214,04,1일전 (03/27),"8,798",1주일전 (03/21),"9,376",2주일전 (03/14),"10,725",1개월전,"1,053",1년전,"1,033",일평년,786
적상추,적(1kg),상품,100g,당일 (03/28),"8,509",214,04,1일전 (03/27),"8,798",1주일전 (03/21),"9,376",2주일전 (03/14),"10,725",1개월전,"1,053",1년전,"1,033",일평년,786
청상추,청(1kg),상품,100g,당일 (03/28),"9,038",214,04,1일전 (03/27),"8,965",1주일전 (03/21),"9,315",2주일전 (03/14),"12,688",1개월전,"1,131",1년전,"1,001",일평년,861
얼갈이배추,얼갈이배추(1kg),상품,1kg,당일 (03/28),"3,923",215,04,1일전 (03/27),"3,931",1주일전 (03/21),"3,854",2주일전 (03/14),"3,819",1개월전,"3,867",1년전,"3,434",일평년,"2,710"
수박,수박(1개),상품,1개,당일 (03/28),"27,200",221,04,1일전 (03/27),"30,400",1주일전 (03/21),"32,350",2주일전 (03/14),"30,445",1개월전,"31,701",1년전,-,일평년,"24,291"
참외,참외(10개),상품,10개,당일 (03/28),"31,407",222,04,1일전 (03/27),"29,711",1주일전 (03/21),-,2주일전 (03/14),-,1개월전,-,1년전,"36,669",일평년,"28,807"
오이,가시계통(10개),상품,10개,당일 (03/28),"20,780",223,04,1일전 (03/27),"21,615",1주일전 (03/21),"22,950",2주일전 (03/14),"26,615",1개월전,"21,319",1년전,"15,537",일평년,"11,682"
가시오이,가시계통(10개),상품,10개,당일 (03/28),"20,780",223,04,1일전 (03/27),"21,615",1주일전 (03/21),"22,950",2주일전 (03/14),"26,615",1개월전,"21,319",1년전,"15,537",일평년,"11,682"
다다기오이,다다기계통(10개),상품,10개,당일 (03/28),"10,449",223,04,1일전 (03/27),"9,404",1주일전 (03/21),"8,947",2주일전 (03/14),"11,364",1개월전,"14,807",1년전,"10,557",일평년,"9,234"
