item_name,kind_name,rank,unit,day1,dpr1,item_code,rank_code,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7
쌀,20kg(1kg),상품,20kg,당일 (04/23),"2,610",111,04,1일전 (04/22),"2,610",1주일전 (04/16),"2,522",2주일전 (04/09),"2,535",1개월전,"2,512",1년전,"2,521",일평년,"2,595"
찹쌀,일반계(1kg),상품,1kg,당일 (04/23),"3,984",112,04,1일전 (04/22),"3,841",1주일전 (04/16),"4,130",2주일전 (04/09),"3,774",1개월전,"4,089",1년전,"3,580",일평년,"4,352"
콩,흰 콩(국산)(1kg),상품,500g,당일 (04/23),"10,711",141,04,1일전 (04/22),"10,711",1주일전 (04/16),"10,711",2주일전 (04/09),"10,654",1개월전,"10,626",1년전,"11,952",일평년,"11,087"
팥,붉은 팥(국산)(1kg),상품,500g,당일 (04/23),"19,124",142,04,1일전 (04/22),"19,124",1주일전 (04/16),"19,270",2주일전 (04/09),"20,300",1개월전,"18,373",1년전,"15,443",일평년,"16,875"
녹두,국산(1kg),상품,500g,당일 (04/23),"25,446",143,04,1일전 (04/22),"25,446",1주일전 (04/16),"25,446",2주일전 (04/09),"24,589",1개월전,"25,446",1년전,"20,830",일평년,"17,688"
고구마,밤(1kg),상품,1kg,당일 (04/23),"5,874",151,04,1일전 (04/22),"5,507",1주일전 (04/16),"5,290",2주일전 (04/09),"5,512",1개월전,"5,186",1년전,"5,427",일평년,"5,642"
감자,수미(노지)(1kg),상품,100g,당일 (04/23),"3,910",152,04,1일전 (04/22),"3,910",1주일전 (04/16),"3,910",2주일전 (04/09),"3,910",1개월전,"4,340",1년전,"6,714",일평년,"5,241"
메밀,메밀(수입)(1kg),중품,1kg,당일 (04/23),"3,000",144,05,1일전 (04/22),"3,000",1주일전 (04/16),"3,000",2주일전 (04/09),"3,000",1개월전,"2,968",1년전,"4,400",일평년,"3,550"
양배추,양배추(1포기),상품,1포기,당일 (04/23),"5,001",212,04,1일전 (04/22),"5,073",1주일전 (04/16),"5,558",2주일전 (04/09),"4,506",1개월전,"3,867",1년전,"3,843",일평년,"4,372"
시금치,시금치(1kg),상품,100g,당일 (04/23),"6,091",213,04,1일전 (04/22),"6,091",1주일전 (04/16),"6,670",2주일전 (04/09),"7,371",1개월전,"6,757",1년전,"5,819",일평년,"5,156"
상추,적(1kg),상품,100g,당일 (04/23),"8,223",214,04,1일전 (04/22),"8,173",1주일전 (04/16),"7,735",2주일전 (04/09),"7,998",1개월전,"9,238",1년전,"11,500",일평년,"8,516"
적상추,적(1kg),상품,100g,당일 (04/23),"8,223",214,04,1일전 (04/22),"8,173",1주일전 (04/16),"7,735",2주일전 (04/09),"7,998",1개월전,"9,238",1년전,"11,500",일평년,"8,516"
청상추,청(1kg),상품,100g,당일 (04/23),"9,499",214,04,1일전 (04/22),"9,499",1주일전 (04/16),"8,179",2주일전 (04/09),"7,790",1개월전,"9,308",1년전,"11,767",일평년,"8,866"
얼갈이배추,얼갈이배추(1kg),상품,1kg,당일 (04/23),"3,009",215,04,1일전 (04/22),"3,000",1주일전 (04/16),"2,924",2주일전 (04/09),"3,656",1개월전,"3,938",1년전,"2,762",일평년,"2,383"
수박,수박(1개),상품,1개,당일 (04/23),"27,670",221,04,1일전 (04/22),"26,920",1주일전 (04/16),"27,545",2주일전 (04/09),"32,145",1개월전,"31,467",1년전,"23,648",일평년,"20,616"
참외,참외(10개),상품,10개,당일 (04/23),"30,376",222,04,1일전 (04/22),"30,379",1주일전 (04/16),"30,723",2주일전 (04/09),"32,266",1개월전,-,1년전,"22,188",일평년,"21,876"
오이,가시계통(10개),상품,10개,당일 (04/23),"15,780",223,04,1일전 (04/22),"15,780",1주일전 (04/16),"19,115",2주일전 (04/09),"15,780",1개월전,"23,115",1년전,"14,540",일평년,"12,138"
가시오이,가시계통(10개),상품,10개,당일 (04/23),"15,780",223,04,1일전 (04/22),"15,780",1주일전 (04/16),"19,115",2주일전 (04/09),"15,780",1개월전,"23,115",1년전,"14,540",일평년,"12,138"
다다기오이,다다기계통(10개),상품,10개,당일 (04/23),"5,776",223,04,1일전 (04/22),"6,022",1주일전 (04/16),"9,388",2주일전 (04/09),"9,713",1개월전,"9,535",1년전,"8,378",일평년,"6,421"
취청오이,취청(10개),상품,10개,당일 (04/23),"13,727",223,04,1일전 (04/22),"13,727",1주일전 (04/16),"17,369",2주일전 (04/09),"17,574",1개월전,"17,414",1년전,"12,953",일평년,"8,607"
애호박,애호박(1개),상품,1개,당일 (04/23),"1,341",224,04,1일전 (04/22),"1,341",1주일전 (04/16),"1,707",2주일전 (04/09),"1,693",1개월전,"1,962",1년전,"1,688",일평년,"1,183"
쥬키니,쥬키니(1개),상품,1개,당일 (04/23),"2,420",224,04,1일전 (04/22),"2,307",1주일전 (04/16),"2,323",2주일전 (04/09),"2,920",1개월전,"3,737",1년전,"1,000",일평년,"1,129"
토마토,토마토(1kg),상품,1kg,당일 (04/23),"6,096",225,04,1일전 (04/22),"6,132",1주일전 (04/16),"7,279",2주일전 (04/09),"7,447",1개월전,"7,475",1년전,"5,426",일평년,"4,981"
무,월동(1개),상품,1개,당일 (04/23),"1,701",231,04,1일전 (04/22),"1,701",1주일전 (04/16),"2,009",2주일전 (04/09),"1,931",1개월전,"1,763",1년전,"2,025",일평년,"1,640"
당근,무세척(1kg),상품,1kg,당일 (04/23),"5,566",232,04,1일전 (04/22),"5,871",1주일전 (04/16),"5,532",2주일전 (04/09),"5,232",1개월전,"3,858",1년전,"5,020",일평년,"3,949"
열무,열무(1kg),상품,1kg,당일 (04/23),"2,993",233,04,1일전 (04/22),"2,993",1주일전 (04/16),"2,691",2주일전 (04/09),"3,284",1개월전,"3,810",1년전,"2,709",일평년,"2,323"
건고추,화건(1kg),상품,600g,당일 (04/23),"35,500",241,04,1일전 (04/22),"35,500",1주일전 (04/16),"35,500",2주일전 (04/09),"35,500",1개월전,"35,500",1년전,"31,583",일평년,"30,413"
고추,풋고추(녹광 등)(1kg),상품,100g,당일 (04/23),"17,067",242,04,1일전 (04/22),"17,067",1주일전 (04/16),"20,967",2주일전 (04/09),"17,467",1개월전,"25,470",1년전,"23,617",일평년,"11,510"
풋고추,풋고추(녹광 등)(1kg),상품,100g,당일 (04/23),"17,067",242,04,1일전 (04/22),"17,067",1주일전 (04/16),"20,967",2주일전 (04/09),"17,467",1개월전,"25,470",1년전,"23,617",일평년,"11,510"
꽈리고추,꽈리고추(1kg),상품,100g,당일 (04/23),"17,600",242,04,1일전 (04/22),"17,533",1주일전 (04/16),"18,311",2주일전 (04/09),"17,441",1개월전,"21,848",1년전,"18,811",일평년,"12,313"
청양고추,청양고추(1kg),상품,100g,당일 (04/23),"9,407",242,04,1일전 (04/22),"9,362",1주일전 (04/16),"11,727",2주일전 (04/09),"13,690",1개월전,"19,084",1년전,"11,129",일평년,"8,677"
오이고추,오이맛고추(1kg),상품,100g,당일 (04/23),"12,422",242,04,1일전 (04/22),"12,322",1주일전 (04/16),"13,078",2주일전 (04/09),"14,056",1개월전,"20,137",1년전,"12,911",일평년,"11,359"
붉은고추,붉은고추(1kg),상품,100g,당일 (04/23),"36,638",243,04,1일전 (04/22),"37,038",1주일전 (04/16),"40,488",2주일전 (04/09),"38,250",1개월전,"29,875",1년전,"36,086",일평년,"19,706"
