item_name,kind_name,rank,unit,day1,dpr1,item_code,rank_code,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7
쌀,20kg(20kg),상품,20kg,당일 (10/31),"57,140",111,04,1일전 (10/30),"57,140",1주일전 (10/24),"58,628",2주일전 (10/17),-,1개월전,"42,824",1년전,"50,891",일평년,"52,620"
찹쌀,일반계(1kg),상품,1kg,당일 (10/31),"3,708",112,04,1일전 (10/30),"3,708",1주일전 (10/24),"3,487",2주일전 (10/17),"3,910",1개월전,"3,770",1년전,"3,745",일평년,"4,595"
콩,흰 콩(국산)(500g),상품,500g,당일 (10/31),"5,046",141,04,1일전 (10/30),"5,046",1주일전 (10/24),"5,046",2주일전 (10/17),"5,046",1개월전,"4,936",1년전,"5,584",일평년,"5,071"
팥,붉은 팥(국산)(500g),상품,500g,당일 (10/31),"8,246",142,04,1일전 (10/30),"8,244",1주일전 (10/24),"7,961",2주일전 (10/17),"8,166",1개월전,"8,047",1년전,"7,929",일평년,"7,827"
녹두,국산(500g),상품,500g,당일 (10/31),"12,362",143,04,1일전 (10/30),"12,362",1주일전 (10/24),"12,362",2주일전 (10/17),"12,362",1개월전,"11,110",1년전,"11,234",일평년,"9,032"
고구마,밤(1kg),상품,1kg,당일 (10/31),"5,563",151,04,1일전 (10/30),"5,563",1주일전 (10/24),"5,105",2주일전 (10/17),"4,969",1개월전,"5,568",1년전,"4,939",일평년,"5,349"
감자,수미(노지)(100g),상품,100g,당일 (10/31),373,152,04,1일전 (10/30),371,1주일전 (10/24),374,2주일전 (10/17),369,1개월전,341,1년전,422,일평년,317
메밀,메밀(수입)(1kg),중품,1kg,당일 (10/31),"3,400",144,05,1일전 (10/30),"3,400",1주일전 (10/24),"3,400",2주일전 (10/17),"3,400",1개월전,"3,867",1년전,"4,700",일평년,"3,340"
배추,여름(고랭지)(1포기),상품,1포기,당일 (10/31),"4,227",211,04,1일전 (10/30),"4,300",1주일전 (10/24),"5,554",2주일전 (10/17),"6,526",1개월전,"6,193",1년전,"4,745",일평년,"4,549"
고랭지배추,여름(고랭지)(1포기),상품,1포기,당일 (10/31),"4,227",211,04,1일전 (10/30),"4,300",1주일전 (10/24),"5,554",2주일전 (10/17),"6,526",1개월전,"6,193",1년전,"4,745",일평년,"4,549"
양배추,양배추(1포기),상품,1포기,당일 (10/31),"5,076",212,04,1일전 (10/30),"5,176",1주일전 (10/24),"5,347",2주일전 (10/17),"5,198",1개월전,"5,365",1년전,"4,842",일평년,"4,134"
시금치,시금치(100g),상품,100g,당일 (10/31),763,213,04,1일전 (10/30),763,1주일전 (10/24),"1,067",2주일전 (10/17),"1,405",1개월전,"1,803",1년전,"1,013",일평년,852
상추,적(100g),상품,100g,당일 (10/31),"1,310",214,04,1일전 (10/30),"1,310",1주일전 (10/24),"1,308",2주일전 (10/17),"1,438",1개월전,"1,607",1년전,"1,031",일평년,"1,175"
적상추,적(100g),상품,100g,당일 (10/31),"1,310",214,04,1일전 (10/30),"1,310",1주일전 (10/24),"1,308",2주일전 (10/17),"1,438",1개월전,"1,607",1년전,"1,031",일평년,"1,175"
청상추,청(100g),상품,100g,당일 (10/31),"1,340",214,04,1일전 (10/30),"1,340",1주일전 (10/24),"1,439",2주일전 (10/17),"1,556",1개월전,"1,728",1년전,"1,134",일평년,"1,200"
얼갈이배추,얼갈이배추(1kg),상품,1kg,당일 (10/31),"2,684",215,04,1일전 (10/30),"2,684",1주일전 (10/24),"2,664",2주일전 (10/17),"3,171",1개월전,"3,727",1년전,"2,595",일평년,"2,479"
수박,수박(1개),상품,1개,당일 (10/31),"20,945",221,04,1일전 (10/30),"20,945",1주일전 (10/24),"18,597",2주일전 (10/17),"16,263",1개월전,"26,123",1년전,"21,688",일평년,"20,131"
오이,가시계통(10개),상품,10개,당일 (10/31),"14,950",223,04,1일전 (10/30),"14,950",1주일전 (10/24),"16,615",2주일전 (10/17),"17,110",1개월전,"12,890",1년전,"11,316",일평년,"9,733"
가시오이,가시계통(10개),상품,10개,당일 (10/31),"14,950",223,04,1일전 (10/30),"14,950",1주일전 (10/24),"16,615",2주일전 (10/17),"17,110",1개월전,"12,890",1년전,"11,316",일평년,"9,733"
