item_name,kind_name,rank,unit,day1,dpr1,item_code,rank_code,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7
쌀,20kg(20kg),상품,20kg,당일 (11/28),"56,274",111,04,1일전 (11/27),"56,274",1주일전 (11/21),"55,719",2주일전 (11/14),"56,811",1개월전,"44,727",1년전,"53,605",일평년,"54,154"
찹쌀,일반계(1kg),상품,1kg,당일 (11/28),"3,691",112,04,1일전 (11/27),"3,691",1주일전 (11/21),"3,579",2주일전 (11/14),"3,603",1개월전,"3,519",1년전,"3,628",일평년,"4,684"
콩,흰 콩(국산)(500g),상품,500g,당일 (11/28),"5,047",141,04,1일전 (11/27),"5,047",1주일전 (11/21),"5,047",2주일전 (11/14),"5,046",1개월전,"4,943",1년전,"5,362",일평년,"5,001"
팥,붉은 팥(국산)(500g),상품,500g,당일 (11/28),"7,649",142,04,1일전 (11/27),"7,649",1주일전 (11/21),"7,649",2주일전 (11/14),"7,649",1개월전,"8,172",1년전,"6,642",일평년,"7,927"
녹두,국산(500g),상품,500g,당일 (11/28),"12,878",143,04,1일전 (11/27),"12,878",1주일전 (11/21),"12,362",2주일전 (11/14),"12,362",1개월전,"11,821",1년전,"10,875",일평년,"9,031"
고구마,밤(1kg),상품,1kg,당일 (11/28),"5,148",151,04,1일전 (11/27),"5,148",1주일전 (11/21),"5,506",2주일전 (11/14),"5,170",1개월전,"5,363",1년전,"5,170",일평년,"5,268"
감자,수미(노지)(100g),상품,100g,당일 (11/28),396,152,04,1일전 (11/27),396,1주일전 (11/21),371,2주일전 (11/14),369,1개월전,364,1년전,423,일평년,345
메밀,메밀(수입)(1kg),중품,1kg,당일 (11/28),"3,400",144,05,1일전 (11/27),"3,400",1주일전 (11/21),"3,400",2주일전 (11/14),"3,400",1개월전,"3,867",1년전,"4,825",일평년,"3,463"
양배추,양배추(1포기),상품,1포기,당일 (11/28),"3,596",212,04,1일전 (11/27),"3,596",1주일전 (11/21),"4,034",2주일전 (11/14),"4,326",1개월전,"5,166",1년전,"3,882",일평년,"3,893"
시금치,시금치(100g),상품,100g,당일 (11/28),695,213,04,1일전 (11/27),699,1주일전 (11/21),725,2주일전 (11/14),772,1개월전,949,1년전,761,일평년,660
상추,적(100g),상품,100g,당일 (11/28),"1,089",214,04,1일전 (11/27),"1,098",1주일전 (11/21),"1,094",2주일전 (11/14),"1,088",1개월전,"1,259",1년전,833,일평년,834
적상추,적(100g),상품,100g,당일 (11/28),"1,089",214,04,1일전 (11/27),"1,098",1주일전 (11/21),"1,094",2주일전 (11/14),"1,088",1개월전,"1,259",1년전,833,일평년,834
청상추,청(100g),상품,100g,당일 (11/28),"1,130",214,04,1일전 (11/27),"1,173",1주일전 (11/21),"1,223",2주일전 (11/14),"1,199",1개월전,"1,383",1년전,909,일평년,873
얼갈이배추,얼갈이배추(1kg),상품,1kg,당일 (11/28),"2,775",215,04,1일전 (11/27),"2,780",1주일전 (11/21),"2,679",2주일전 (11/14),"2,543",1개월전,"2,677",1년전,"2,544",일평년,"2,327"
수박,수박(1개),상품,1개,당일 (11/28),"17,445",221,04,1일전 (11/27),"17,445",1주일전 (11/21),"18,945",2주일전 (11/14),"21,945",1개월전,"21,014",1년전,"22,759",일평년,"21,274"
오이,가시계통(10개),상품,10개,당일 (11/28),"19,115",223,04,1일전 (11/27),"19,115",1주일전 (11/21),"15,280",2주일전 (11/14),"14,950",1개월전,"12,010",1년전,"9,270",일평년,"9,135"
가시오이,가시계통(10개),상품,10개,당일 (11/28),"19,115",223,04,1일전 (11/27),"19,115",1주일전 (11/21),"15,280",2주일전 (11/14),"14,950",1개월전,"12,010",1년전,"9,270",일평년,"9,135"
다다기오이,다다기계통(10개),상품,10개,당일 (11/28),"14,190",223,04,1일전 (11/27),"14,357",1주일전 (11/21),"12,311",2주일전 (11/14),"9,187",1개월전,"9,716",1년전,"7,795",일평년,"8,655"
취청오이,취청(10개),상품,10개,당일 (11/28),"22,560",223,04,1일전 (11/27),"23,031",1주일전 (11/21),"17,083",2주일전 (11/14),"11,869",1개월전,"12,124",1년전,"9,919",일평년,"11,341"
애호박,애호박(1개),상품,1개,당일 (11/28),"1,774",224,04,1일전 (11/27),"1,708",1주일전 (11/21),"1,663",2주일전 (11/14),"1,538",1개월전,"1,507",1년전,"1,145",일평년,"1,278"
쥬키니,쥬키니(1개),상품,1개,당일 (11/28),"2,487",224,04,1일전 (11/27),"2,487",1주일전 (11/21),"2,320",2주일전 (11/14),"2,087",1개월전,"2,226",1년전,"1,293",일평년,"1,292"
토마토,토마토(1kg),상품,1kg,당일 (11/28),"5,589",225,04,1일전 (11/27),"5,556",1주일전 (11/21),"5,916",2주일전 (11/14),"7,212",1개월전,"10,977",1년전,"5,872",일평년,"5,622"
무,가을(1개),상품,1개,당일 (11/28),"1,432",231,04,1일전 (11/27),"1,432",1주일전 (11/21),"1,401",2주일전 (11/14),"1,376",1개월전,"2,163",1년전,"2,327",일평년,"2,027"
당근,무세척(1kg),상품,1kg,당일 (11/28),"4,539",232,04,1일전 (11/27),"4,672",1주일전 (11/21),"5,152",2주일전 (11/14),"6,073",1개월전,"5,264",1년전,"4,795",일평년,"4,568"
열무,열무(1kg),상품,1kg,당일 (11/28),"3,073",233,04,1일전 (11/27),"2,948",1주일전 (11/21),"2,989",2주일전 (11/14),"2,736",1개월전,"2,661",1년전,"2,794",일평년,"2,569"
건고추,화건(600g),상품,600g,당일 (11/28),"20,200",241,04,1일전 (11/27),"20,200",1주일전 (11/21),"20,200",2주일전 (11/14),"18,467",1개월전,"17,893",1년전,"16,668",일평년,"16,186"
풋고추,풋고추(녹광 등)(100g),상품,100g,당일 (11/28),"1,508",242,04,1일전 (11/27),"1,508",1주일전 (11/21),"1,503",2주일전 (11/14),"1,620",1개월전,"1,754",1년전,"1,248",일평년,"1,154"
고추,풋고추(녹광 등)(100g),상품,100g,당일 (11/28),"1,508",242,04,1일전 (11/27),"1,508",1주일전 (11/21),"1,503",2주일전 (11/14),"1,620",1개월전,"1,754",1년전,"1,248",일평년,"1,154"
꽈리고추,꽈리고추(100g),상품,100g,당일 (11/28),"1,389",242,04,1일전 (11/27),"1,326",1주일전 (11/21),"1,285",2주일전 (11/14),"1,442",1개월전,"1,483",1년전,"1,113",일평년,"1,063"
청양고추,청양고추(100g),상품,100g,당일 (11/28),"1,356",242,04,1일전 (11/27),"1,300",1주일전 (11/21),"1,166",2주일전 (11/14),"1,260",1개월전,"1,337",1년전,988,일평년,938
오이고추,오이맛고추(100g),상품,100g,당일 (11/28),"1,136",242,04,1일전 (11/27),"1,136",1주일전 (11/21),"1,056",2주일전 (11/14),"1,281",1개월전,"1,251",1년전,825,일평년,825
붉은고추,붉은고추(100g),상품,100g,당일 (11/28),"1,741",243,04,1일전 (11/27),"1,716",1주일전 (11/21),"1,735",2주일전 (11/14),"2,139",1개월전,"2,138",1년전,"1,637",일평년,"1,698"
양파,양파(1kg),상품,1kg,당일 (11/28),"2,119",245,04,1일전 (11/27),"2,119",1주일전 (11/21),"2,066",2주일전 (11/14),"1,992",1개월전,"2,350",1년전,"2,826",일평년,"2,060"
대파,대파(1kg),상품,1kg,당일 (11/28),"4,236",246,04,1일전 (11/27),"4,244",1주일전 (11/21),"4,168",2주일전 (11/14),"3,981",1개월전,"4,170",1년전,"3,372",일평년,"3,254"
쪽파,쪽파(1kg),상품,1kg,당일 (11/28),"6,293",246,04,1일전 (11/27),"6,606",1주일전 (11/21),"5,329",2주일전 (11/14),"7,193",1개월전,"8,291",1년전,"6,083",일평년,"5,946"
생강,국산(1kg),상품,1kg,당일 (11/28),"11,373",247,04,1일전 (11/27),"11,373",1주일전 (11/21),"11,273",2주일전 (11/14),"10,723",1개월전,"13,878",1년전,"11,228",일평년,"10,048"
고춧가루,국산(1kg),상품,1kg,당일 (11/28),"33,930",248,04,1일전 (11/27),"33,930",1주일전 (11/21),"33,374",2주일전 (11/14),"30,167",1개월전,"34,817",1년전,"30,033",일평년,"30,847"
미나리,미나리(100g),상품,100g,당일 (11/28),"1,526",252,04,1일전 (11/27),"1,526",1주일전 (11/21),"1,430",2주일전 (11/14),"1,507",1개월전,"1,764",1년전,"1,352",일평년,940
깻잎,깻잎(100g),상품,100g,당일 (11/28),"2,457",253,04,1일전 (11/27),"2,453",1주일전 (11/21),"2,424",2주일전 (11/14),"2,463",1개월전,"2,721",1년전,"2,167",일평년,"1,919"
