item_name,kind_name,rank,unit,day1,dpr1,item_code,rank_code,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7
쌀,20kg(20kg),상품,20kg,당일 (10/28),-,111,04,1일전 (10/27),"57,140",1주일전 (10/21),-,2주일전 (10/14),-,1개월전,"42,824",1년전,"50,891",일평년,"52,620"
찹쌀,일반계(1kg),상품,1kg,당일 (10/28),-,112,04,1일전 (10/27),"3,708",1주일전 (10/21),-,2주일전 (10/14),-,1개월전,"3,770",1년전,"3,745",일평년,"4,595"
콩,흰 콩(국산)(500g),상품,500g,당일 (10/28),-,141,04,1일전 (10/27),"5,046",1주일전 (10/21),-,2주일전 (10/14),-,1개월전,"4,936",1년전,"5,584",일평년,"5,071"
팥,붉은 팥(국산)(500g),상품,500g,당일 (10/28),-,142,04,1일전 (10/27),"8,244",1주일전 (10/21),-,2주일전 (10/14),-,1개월전,"8,047",1년전,"7,929",일평년,"7,827"
녹두,국산(500g),상품,500g,당일 (10/28),-,143,04,1일전 (10/27),"12,362",1주일전 (10/21),-,2주일전 (10/14),-,1개월전,"11,110",1년전,"11,234",일평년,"9,032"
고구마,밤(1kg),상품,1kg,당일 (10/28),-,151,04,1일전 (10/27),"5,438",1주일전 (10/21),-,2주일전 (10/14),-,1개월전,"5,568",1년전,"4,939",일평년,"5,349"
감자,수미(노지)(100g),상품,100g,당일 (10/28),-,152,04,1일전 (10/27),371,1주일전 (10/21),-,2주일전 (10/14),-,1개월전,341,1년전,422,일평년,317
메밀,메밀(수입)(1kg),중품,1kg,당일 (10/28),-,144,05,1일전 (10/27),"3,400",1주일전 (10/21),-,2주일전 (10/14),-,1개월전,"3,867",1년전,"4,700",일평년,"3,340"
배추,여름(고랭지)(1포기),상품,1포기,당일 (10/28),-,211,04,1일전 (10/27),"4,423",1주일전 (10/21),-,2주일전 (10/14),-,1개월전,"6,193",1년전,"4,745",일평년,"4,549"
고랭지배추,여름(고랭지)(1포기),상품,1포기,당일 (10/28),-,211,04,1일전 (10/27),"4,423",1주일전 (10/21),-,2주일전 (10/14),-,1개월전,"6,193",1년전,"4,745",일평년,"4,549"
양배추,양배추(1포기),상품,1포기,당일 (10/28),-,212,04,1일전 (10/27),"5,340",1주일전 (10/21),-,2주일전 (10/14),-,1개월전,"5,365",1년전,"4,842",일평년,"4,134"
시금치,시금치(100g),상품,100g,당일 (10/28),-,213,04,1일전 (10/27),812,1주일전 (10/21),-,2주일전 (10/14),-,1개월전,"1,803",1년전,"1,013",일평년,852
상추,적(100g),상품,100g,당일 (10/28),-,214,04,1일전 (10/27),"1,287",1주일전 (10/21),-,2주일전 (10/14),-,1개월전,"1,607",1년전,"1,031",일평년,"1,175"
적상추,적(100g),상품,100g,당일 (10/28),-,214,04,1일전 (10/27),"1,287",1주일전 (10/21),-,2주일전 (10/14),-,1개월전,"1,607",1년전,"1,031",일평년,"1,175"
청상추,청(100g),상품,100g,당일 (10/28),-,214,04,1일전 (10/27),"1,340",1주일전 (10/21),-,2주일전 (10/14),-,1개월전,"1,728",1년전,"1,134",일평년,"1,200"
얼갈이배추,얼갈이배추(1kg),상품,1kg,당일 (10/28),-,215,04,1일전 (10/27),"2,657",1주일전 (10/21),-,2주일전 (10/14),-,1개월전,"3,727",1년전,"2,595",일평년,"2,479"
