item_name,kind_name,rank,unit,day1,dpr1,item_code,rank_code,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7
쌀,20kg(1kg),상품,20kg,당일 (04/02),"2,382",111,04,1일전 (04/01),"2,382",1주일전 (03/26),"2,427",2주일전 (03/19),"2,654",1개월전,"2,729",1년전,"2,461",일평년,"2,615"
찹쌀,일반계(1kg),상품,1kg,당일 (04/02),"4,130",112,04,1일전 (04/01),"4,130",1주일전 (03/26),"4,267",2주일전 (03/19),"4,267",1개월전,"3,944",1년전,"3,580",일평년,"4,556"
콩,흰 콩(국산)(1kg),상품,500g,당일 (04/02),"10,654",141,04,1일전 (04/01),"10,654",1주일전 (03/26),"10,626",2주일전 (03/19),"10,626",1개월전,"10,783",1년전,"12,753",일평년,"11,090"
팥,붉은 팥(국산)(1kg),상품,500g,당일 (04/02),"19,029",142,04,1일전 (04/01),"19,029",1주일전 (03/26),"19,029",2주일전 (03/19),"17,718",1개월전,"17,001",1년전,"16,101",일평년,"17,034"
녹두,국산(1kg),상품,500g,당일 (04/02),"24,589",143,04,1일전 (04/01),"24,589",1주일전 (03/26),"25,446",2주일전 (03/19),"25,446",1개월전,"26,237",1년전,"26,965",일평년,"18,695"
고구마,밤(1kg),상품,1kg,당일 (04/02),"5,467",151,04,1일전 (04/01),"5,460",1주일전 (03/26),"5,241",2주일전 (03/19),"5,154",1개월전,"5,260",1년전,"5,461",일평년,"5,497"
감자,수미(노지)(1kg),상품,100g,당일 (04/02),"3,910",152,04,1일전 (04/01),"3,910",1주일전 (03/26),"4,340",2주일전 (03/19),"4,340",1개월전,"4,220",1년전,"6,711",일평년,"5,232"
메밀,메밀(수입)(1kg),중품,1kg,당일 (04/02),"3,020",144,05,1일전 (04/01),"3,020",1주일전 (03/26),"3,020",2주일전 (03/19),"2,950",1개월전,"3,600",1년전,"4,400",일평년,"3,550"
양배추,양배추(1포기),상품,1포기,당일 (04/02),"4,893",212,04,1일전 (04/01),"5,470",1주일전 (03/26),"3,808",2주일전 (03/19),"3,808",1개월전,"3,706",1년전,"3,713",일평년,"3,687"
시금치,시금치(1kg),상품,100g,당일 (04/02),"6,163",213,04,1일전 (04/01),"6,384",1주일전 (03/26),"6,754",2주일전 (03/19),"7,167",1개월전,"9,029",1년전,"5,426",일평년,"4,685"
