item_name,kind_name,rank,unit,day1,dpr1,item_code,rank_code,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7
소_안심,안심,1++등급,100g,당일 (12/24),"14,435",4301,01,1일전 (12/23),"14,431",1주일전 (12/17),"14,773",2주일전 (12/10),"14,687",1개월전,"14,062",1년전,"15,620",일평년,"15,615"
소_등심,등심,1++등급,100g,당일 (12/24),"12,630",4301,01,1일전 (12/23),"12,621",1주일전 (12/17),"12,873",2주일전 (12/10),"12,931",1개월전,"12,749",1년전,"13,474",일평년,"13,471"
설도,설도,1++등급,100g,당일 (12/24),"4,384",4301,01,1일전 (12/23),"4,381",1주일전 (12/17),"4,371",2주일전 (12/10),"4,371",1개월전,"4,381",1년전,"4,743",일평년,"4,742"
소_양지,양지,1++등급,100g,당일 (12/24),"5,510",4301,01,1일전 (12/23),"5,511",1주일전 (12/17),"5,531",2주일전 (12/10),"5,551",1개월전,"5,579",1년전,"6,725",일평년,"6,728"
소_갈비,갈비,1++등급,100g,당일 (12/24),"9,644",4301,01,1일전 (12/23),"9,664",1주일전 (12/17),"11,947",2주일전 (12/10),"12,050",1개월전,"10,237",1년전,"8,254",일평년,"8,185"
돼지_앞다리살,앞다리,앞다리,100g,당일 (12/24),"1,422",4304,00,1일전 (12/23),"1,422",1주일전 (12/17),"1,413",2주일전 (12/10),"1,405",1개월전,"1,422",1년전,"1,355",일평년,"1,356"
돼지_삼겹살,삼겹살,삼겹살,100g,당일 (12/24),"2,452",4304,00,1일전 (12/23),"2,452",1주일전 (12/17),"2,506",2주일전 (12/10),"2,476",1개월전,"2,537",1년전,"2,513",일평년,"2,274"
돼지_갈비,갈비,갈비,100g,당일 (12/24),"1,384",4304,00,1일전 (12/23),"1,384",1주일전 (12/17),"1,380",2주일전 (12/10),"1,367",1개월전,"1,398",1년전,"1,428",일평년,"1,429"
돼지_목심,목심,목심,100g,당일 (12/24),"2,263",4304,00,1일전 (12/23),"2,266",1주일전 (12/17),"2,236",2주일전 (12/10),"2,301",1개월전,"2,373",1년전,"2,320",일평년,"2,322"
닭,육계(kg),육계(kg),1kg,당일 (12/24),"5,730",9901,00,1일전 (12/23),"5,730",1주일전 (12/17),"5,720",2주일전 (12/10),"5,784",1개월전,"5,746",1년전,"5,532",일평년,"5,205"
계란,특란10구,일반란,10구,당일 (12/24),"3,342",9903,71,1일전 (12/23),"3,338",1주일전 (12/17),"3,347",2주일전 (12/10),"3,248",1개월전,"3,277",1년전,"3,643",일평년,"3,643"
우유,흰우유,흰우유,1L,당일 (12/24),"3,048",9908,00,1일전 (12/23),"3,048",1주일전 (12/17),"3,046",2주일전 (12/10),"3,044",1개월전,"3,040",1년전,"2,847",일평년,"2,847"
