item_name,kind_name,rank,unit,day1,dpr1,item_code,rank_code,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7
쌀,20kg(1kg),상품,20kg,당일 (04/24),"2,611",111,04,1일전 (04/23),"2,610",1주일전 (04/17),"2,516",2주일전 (04/10),-,1개월전,"2,512",1년전,"2,514",일평년,"2,592"
찹쌀,일반계(1kg),상품,1kg,당일 (04/24),"4,113",112,04,1일전 (04/23),"3,984",1주일전 (04/17),"3,858",2주일전 (04/10),-,1개월전,"4,089",1년전,"3,580",일평년,"4,333"
콩,흰 콩(국산)(1kg),상품,500g,당일 (04/24),"10,711",141,04,1일전 (04/23),"10,711",1주일전 (04/17),"10,711",2주일전 (04/10),-,1개월전,"10,626",1년전,"11,952",일평년,"11,087"
팥,붉은 팥(국산)(1kg),상품,500g,당일 (04/24),"19,124",142,04,1일전 (04/23),"19,124",1주일전 (04/17),"19,270",2주일전 (04/10),-,1개월전,"18,373",1년전,"15,316",일평년,"16,864"
녹두,국산(1kg),상품,500g,당일 (04/24),"25,446",143,04,1일전 (04/23),"25,446",1주일전 (04/17),"25,446",2주일전 (04/10),-,1개월전,"25,446",1년전,"20,846",일평년,"17,690"
고구마,밤(1kg),상품,1kg,당일 (04/24),"5,874",151,04,1일전 (04/23),"5,874",1주일전 (04/17),"5,270",2주일전 (04/10),-,1개월전,"5,186",1년전,"5,437",일평년,"5,772"
감자,수미(노지)(1kg),상품,100g,당일 (04/24),"3,910",152,04,1일전 (04/23),"3,910",1주일전 (04/17),"3,910",2주일전 (04/10),-,1개월전,"4,340",1년전,"6,697",일평년,"5,243"
메밀,메밀(수입)(1kg),중품,1kg,당일 (04/24),"3,000",144,05,1일전 (04/23),"3,000",1주일전 (04/17),"3,000",2주일전 (04/10),-,1개월전,"2,968",1년전,"4,400",일평년,"3,550"
양배추,양배추(1포기),상품,1포기,당일 (04/24),"5,197",212,04,1일전 (04/23),"5,001",1주일전 (04/17),"6,240",2주일전 (04/10),-,1개월전,"3,867",1년전,"3,873",일평년,"4,392"
시금치,시금치(1kg),상품,100g,당일 (04/24),"5,869",213,04,1일전 (04/23),"6,091",1주일전 (04/17),"6,869",2주일전 (04/10),-,1개월전,"6,757",1년전,"5,821",일평년,"5,158"
상추,적(1kg),상품,100g,당일 (04/24),"8,223",214,04,1일전 (04/23),"8,223",1주일전 (04/17),"7,735",2주일전 (04/10),-,1개월전,"9,238",1년전,"11,500",일평년,"8,521"
적상추,적(1kg),상품,100g,당일 (04/24),"8,223",214,04,1일전 (04/23),"8,223",1주일전 (04/17),"7,735",2주일전 (04/10),-,1개월전,"9,238",1년전,"11,500",일평년,"8,521"
청상추,청(1kg),상품,100g,당일 (04/24),"10,124",214,04,1일전 (04/23),"9,499",1주일전 (04/17),"7,730",2주일전 (04/10),-,1개월전,"9,308",1년전,"11,767",일평년,"8,875"
얼갈이배추,얼갈이배추(1kg),상품,1kg,당일 (04/24),"2,889",215,04,1일전 (04/23),"3,009",1주일전 (04/17),"2,673",2주일전 (04/10),-,1개월전,"3,938",1년전,"2,774",일평년,"2,369"
수박,수박(1개),상품,1개,당일 (04/24),"27,670",221,04,1일전 (04/23),"27,670",1주일전 (04/17),"27,545",2주일전 (04/10),-,1개월전,"31,467",1년전,"23,748",일평년,"20,333"
참외,참외(10개),상품,10개,당일 (04/24),"30,653",222,04,1일전 (04/23),"30,376",1주일전 (04/17),"31,009",2주일전 (04/10),-,1개월전,-,1년전,"22,368",일평년,"21,799"
오이,가시계통(10개),상품,10개,당일 (04/24),"15,780",223,04,1일전 (04/23),"15,780",1주일전 (04/17),"15,780",2주일전 (04/10),-,1개월전,"23,115",1년전,"14,540",일평년,"12,138"
가시오이,가시계통(10개),상품,10개,당일 (04/24),"15,780",223,04,1일전 (04/23),"15,780",1주일전 (04/17),"15,780",2주일전 (04/10),-,1개월전,"23,115",1년전,"14,540",일평년,"12,138"
다다기오이,다다기계통(10개),상품,10개,당일 (04/24),"7,059",223,04,1일전 (04/23),"5,776",1주일전 (04/17),"9,162",2주일전 (04/10),-,1개월전,"9,535",1년전,"8,315",일평년,"6,375"
취청오이,취청(10개),상품,10개,당일 (04/24),"13,043",223,04,1일전 (04/23),"13,727",1주일전 (04/17),"17,036",2주일전 (04/10),-,1개월전,"17,414",1년전,"12,937",일평년,"8,524"
애호박,애호박(1개),상품,1개,당일 (04/24),"1,427",224,04,1일전 (04/23),"1,341",1주일전 (04/17),"1,666",2주일전 (04/10),-,1개월전,"1,962",1년전,"1,682",일평년,"1,162"
쥬키니,쥬키니(1개),상품,1개,당일 (04/24),"1,540",224,04,1일전 (04/23),"2,420",1주일전 (04/17),"2,753",2주일전 (04/10),-,1개월전,"3,737",1년전,"1,000",일평년,"1,122"
토마토,토마토(1kg),상품,1kg,당일 (04/24),"6,279",225,04,1일전 (04/23),"6,096",1주일전 (04/17),"7,421",2주일전 (04/10),-,1개월전,"7,475",1년전,"5,427",일평년,"4,975"
무,월동(1개),상품,1개,당일 (04/24),"1,639",231,04,1일전 (04/23),"1,701",1주일전 (04/17),"2,009",2주일전 (04/10),-,1개월전,"1,763",1년전,"2,043",일평년,"1,643"
당근,무세척(1kg),상품,1kg,당일 (04/24),"5,422",232,04,1일전 (04/23),"5,566",1주일전 (04/17),"5,532",2주일전 (04/10),-,1개월전,"3,858",1년전,"4,996",일평년,"3,957"
열무,열무(1kg),상품,1kg,당일 (04/24),"3,000",233,04,1일전 (04/23),"2,993",1주일전 (04/17),"2,721",2주일전 (04/10),-,1개월전,"3,810",1년전,"2,713",일평년,"2,303"
건고추,화건(1kg),상품,600g,당일 (04/24),"35,500",241,04,1일전 (04/23),"35,500",1주일전 (04/17),"35,500",2주일전 (04/10),-,1개월전,"35,500",1년전,"31,583",일평년,"30,439"
고추,풋고추(녹광 등)(1kg),상품,100g,당일 (04/24),"17,067",242,04,1일전 (04/23),"17,067",1주일전 (04/17),"20,667",2주일전 (04/10),-,1개월전,"25,470",1년전,"23,590",일평년,"11,470"
풋고추,풋고추(녹광 등)(1kg),상품,100g,당일 (04/24),"17,067",242,04,1일전 (04/23),"17,067",1주일전 (04/17),"20,667",2주일전 (04/10),-,1개월전,"25,470",1년전,"23,590",일평년,"11,470"
꽈리고추,꽈리고추(1kg),상품,100g,당일 (04/24),"17,600",242,04,1일전 (04/23),"17,600",1주일전 (04/17),"17,300",2주일전 (04/10),-,1개월전,"21,848",1년전,"18,720",일평년,"12,283"
청양고추,청양고추(1kg),상품,100g,당일 (04/24),"9,929",242,04,1일전 (04/23),"9,407",1주일전 (04/17),"11,944",2주일전 (04/10),-,1개월전,"19,084",1년전,"11,143",일평년,"8,679"
오이고추,오이맛고추(1kg),상품,100g,당일 (04/24),"12,722",242,04,1일전 (04/23),"12,422",1주일전 (04/17),"12,756",2주일전 (04/10),-,1개월전,"20,137",1년전,"12,834",일평년,"11,321"
붉은고추,붉은고추(1kg),상품,100g,당일 (04/24),"36,413",243,04,1일전 (04/23),"36,638",1주일전 (04/17),"40,488",2주일전 (04/10),-,1개월전,"29,875",1년전,"35,868",일평년,"19,274"
양파,양파(1kg),상품,1kg,당일 (04/24),"2,334",245,04,1일전 (04/23),"2,299",1주일전 (04/17),"2,563",2주일전 (04/10),-,1개월전,"2,704",1년전,"2,424",일평년,"2,199"
대파,대파(1kg),상품,1kg,당일 (04/24),"1,922",246,04,1일전 (04/23),"1,916",1주일전 (04/17),"2,146",2주일전 (04/10),-,1개월전,"2,340",1년전,"2,936",일평년,"2,556"
쪽파,쪽파(1kg),상품,1kg,당일 (04/24),"8,583",246,04,1일전 (04/23),"8,780",1주일전 (04/17),"7,130",2주일전 (04/10),-,1개월전,"9,136",1년전,"5,565",일평년,"5,210"
생강,국산(1kg),상품,1kg,당일 (04/24),"16,943",247,04,1일전 (04/23),"16,943",1주일전 (04/17),"16,855",2주일전 (04/10),-,1개월전,"16,903",1년전,"15,020",일평년,"13,380"
고춧가루,국산(1kg),상품,1kg,당일 (04/24),"35,924",248,04,1일전 (04/23),"35,924",1주일전 (04/17),"36,769",2주일전 (04/10),-,1개월전,"35,332",1년전,"33,894",일평년,"32,685"
미나리,미나리(1kg),상품,100g,당일 (04/24),"15,133",252,04,1일전 (04/23),"15,689",1주일전 (04/17),"16,889",2주일전 (04/10),-,1개월전,"18,611",1년전,"12,971",일평년,"10,968"
깻잎,깻잎(1kg),상품,100g,당일 (04/24),"21,044",253,04,1일전 (04/23),"21,044",1주일전 (04/17),"22,567",2주일전 (04/10),-,1개월전,"22,368",1년전,"24,711",일평년,"19,843"
피망,청(1kg),상품,100g,당일 (04/24),"10,867",255,04,1일전 (04/23),"10,867",1주일전 (04/17),"13,300",2주일전 (04/10),-,1개월전,"17,192",1년전,"14,693",일평년,"10,049"
파프리카,파프리카(1kg),상품,200g,당일 (04/24),"8,583",256,04,1일전 (04/23),"8,867",1주일전 (04/17),"9,267",2주일전 (04/10),-,1개월전,"8,943",1년전,"9,151",일평년,"7,122"
멜론,멜론(1개),상품,1개,당일 (04/24),"16,512",257,04,1일전 (04/23),"16,512",1주일전 (04/17),"17,512",2주일전 (04/10),-,1개월전,"19,927",1년전,"16,298",일평년,"14,137"
알배기배추,알배기배추(1포기),상품,1포기,당일 (04/24),"4,149",279,04,1일전 (04/23),"4,149",1주일전 (04/17),"4,228",2주일전 (04/10),-,1개월전,"3,961",1년전,-,일평년,-
브로콜리,브로콜리(국산)(1개),상품,1개,당일 (04/24),"4,348",280,04,1일전 (04/23),"4,254",1주일전 (04/17),"4,440",2주일전 (04/10),-,1개월전,"3,083",1년전,-,일평년,-
방울토마토,방울토마토(1kg),상품,1kg,당일 (04/24),"11,300",422,04,1일전 (04/23),"11,300",1주일전 (04/17),"13,080",2주일전 (04/10),-,1개월전,"14,544",1년전,"8,310",일평년,"8,404"
대추방울토마토,대추방울토마토(1kg),상품,1kg,당일 (04/24),"9,562",422,04,1일전 (04/23),"10,218",1주일전 (04/17),"12,767",2주일전 (04/10),-,1개월전,"13,198",1년전,"6,646",일평년,"7,040"
