item_name,kind_name,rank,unit,day1,dpr1,item_code,rank_code,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7
쌀,20kg(20kg),상품,20kg,당일 (11/10),"57,789",111,04,1일전 (11/09),"57,501",1주일전 (11/03),"57,057",2주일전 (10/27),"57,140",1개월전,"45,106",1년전,"53,096",일평년,"54,010"
찹쌀,일반계(1kg),상품,1kg,당일 (11/10),"3,411",112,04,1일전 (11/09),"3,399",1주일전 (11/03),"3,432",2주일전 (10/27),"3,708",1개월전,"3,821",1년전,"3,706",일평년,"4,596"
콩,흰 콩(국산)(500g),상품,500g,당일 (11/10),"5,046",141,04,1일전 (11/09),"5,046",1주일전 (11/03),"5,331",2주일전 (10/27),"5,046",1개월전,"4,936",1년전,"5,432",일평년,"5,034"
팥,붉은 팥(국산)(500g),상품,500g,당일 (11/10),"8,244",142,04,1일전 (11/09),"8,244",1주일전 (11/03),"8,244",2주일전 (10/27),"8,244",1개월전,"8,051",1년전,"8,036",일평년,"7,882"
녹두,국산(500g),상품,500g,당일 (11/10),"12,362",143,04,1일전 (11/09),"12,362",1주일전 (11/03),"12,362",2주일전 (10/27),"12,362",1개월전,"11,289",1년전,"11,058",일평년,"9,097"
고구마,밤(1kg),상품,1kg,당일 (11/10),"5,170",151,04,1일전 (11/09),"5,170",1주일전 (11/03),"5,438",2주일전 (10/27),"5,438",1개월전,"5,864",1년전,"5,168",일평년,"5,250"
감자,수미(노지)(100g),상품,100g,당일 (11/10),377,152,04,1일전 (11/09),379,1주일전 (11/03),369,2주일전 (10/27),371,1개월전,372,1년전,418,일평년,321
메밀,메밀(수입)(1kg),중품,1kg,당일 (11/10),"3,400",144,05,1일전 (11/09),"3,400",1주일전 (11/03),"3,400",2주일전 (10/27),"3,400",1개월전,"3,867",1년전,"4,784",일평년,"3,404"
배추,여름(고랭지)(1포기),상품,1포기,당일 (11/10),-,211,04,1일전 (11/09),-,1주일전 (11/03),-,2주일전 (10/27),"4,423",1개월전,"6,937",1년전,"4,428",일평년,"4,379"
고랭지배추,여름(고랭지)(1포기),상품,1포기,당일 (11/10),-,211,04,1일전 (11/09),-,1주일전 (11/03),-,2주일전 (10/27),"4,423",1개월전,"6,937",1년전,"4,428",일평년,"4,379"
양배추,양배추(1포기),상품,1포기,당일 (11/10),"4,666",212,04,1일전 (11/09),"4,760",1주일전 (11/03),"4,810",2주일전 (10/27),"5,340",1개월전,"5,442",1년전,"4,544",일평년,"4,112"
시금치,시금치(100g),상품,100g,당일 (11/10),772,213,04,1일전 (11/09),792,1주일전 (11/03),791,2주일전 (10/27),812,1개월전,"1,966",1년전,932,일평년,786
상추,적(100g),상품,100g,당일 (11/10),"1,078",214,04,1일전 (11/09),"1,146",1주일전 (11/03),"1,204",2주일전 (10/27),"1,287",1개월전,"1,693",1년전,957,일평년,"1,009"
적상추,적(100g),상품,100g,당일 (11/10),"1,078",214,04,1일전 (11/09),"1,146",1주일전 (11/03),"1,204",2주일전 (10/27),"1,287",1개월전,"1,693",1년전,957,일평년,"1,009"
청상추,청(100g),상품,100g,당일 (11/10),"1,189",214,04,1일전 (11/09),"1,250",1주일전 (11/03),"1,280",2주일전 (10/27),"1,340",1개월전,"1,841",1년전,"1,034",일평년,"1,028"
얼갈이배추,얼갈이배추(1kg),상품,1kg,당일 (11/10),"2,567",215,04,1일전 (11/09),"2,745",1주일전 (11/03),"2,666",2주일전 (10/27),"2,657",1개월전,"3,776",1년전,"2,535",일평년,"2,551"
수박,수박(1개),상품,1개,당일 (11/10),"22,900",221,04,1일전 (11/09),"21,945",1주일전 (11/03),"19,400",2주일전 (10/27),"19,597",1개월전,"22,920",1년전,"22,367",일평년,"20,131"
