item_name,kind_name,rank,unit,day1,dpr1,item_code,rank_code,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7
쌀,20kg(1kg),상품,20kg,당일 (01/10),"2,822",111,04,1일전 (01/09),"2,833",1주일전 (01/03),"2,858",2주일전 (12/27),"2,877",1개월전,"43,340",1년전,"50,151",일평년,"53,266"
찹쌀,일반계(1kg),상품,1kg,당일 (01/10),"3,657",112,04,1일전 (01/09),"3,657",1주일전 (01/03),"3,614",2주일전 (12/27),"3,614",1개월전,"3,578",1년전,"3,677",일평년,"4,670"
콩,흰 콩(국산)(1kg),상품,500g,당일 (01/10),"9,611",141,04,1일전 (01/09),"9,400",1주일전 (01/03),"9,363",2주일전 (12/27),"9,109",1개월전,"4,906",1년전,"5,497",일평년,"5,166"
팥,붉은 팥(국산)(1kg),상품,500g,당일 (01/10),"16,220",142,04,1일전 (01/09),"15,676",1주일전 (01/03),"14,500",2주일전 (12/27),"14,578",1개월전,"7,920",1년전,"6,663",일평년,"7,788"
녹두,국산(1kg),상품,500g,당일 (01/10),"23,977",143,04,1일전 (01/09),"23,037",1주일전 (01/03),"23,037",2주일전 (12/27),"23,037",1개월전,"12,468",1년전,"10,664",일평년,"9,098"
고구마,밤(1kg),상품,1kg,당일 (01/10),"5,770",151,04,1일전 (01/09),"5,770",1주일전 (01/03),"5,308",2주일전 (12/27),"5,497",1개월전,"5,278",1년전,"5,198",일평년,"5,311"
감자,수미(노지)(1kg),상품,100g,당일 (01/10),"3,633",152,04,1일전 (01/09),"3,843",1주일전 (01/03),"4,083",2주일전 (12/27),"4,283",1개월전,385,1년전,431,일평년,364
메밀,메밀(수입)(1kg),중품,1kg,당일 (01/10),"3,100",144,05,1일전 (01/09),"3,100",1주일전 (01/03),"3,100",2주일전 (12/27),"3,100",1개월전,"3,827",1년전,"4,775",일평년,"3,533"
양배추,양배추(1포기),상품,1포기,당일 (01/10),"3,282",212,04,1일전 (01/09),"3,365",1주일전 (01/03),"4,165",2주일전 (12/27),"4,075",1개월전,"3,733",1년전,"3,769",일평년,"3,741"
시금치,시금치(1kg),상품,100g,당일 (01/10),"7,364",213,04,1일전 (01/09),"7,621",1주일전 (01/03),"8,397",2주일전 (12/27),"7,760",1개월전,743,1년전,744,일평년,610
상추,적(1kg),상품,100g,당일 (01/10),"12,475",214,04,1일전 (01/09),"12,475",1주일전 (01/03),"11,988",2주일전 (12/27),"10,778",1개월전,"1,099",1년전,"1,526",일평년,"1,129"
적상추,적(1kg),상품,100g,당일 (01/10),"12,475",214,04,1일전 (01/09),"12,475",1주일전 (01/03),"11,988",2주일전 (12/27),"10,778",1개월전,"1,099",1년전,"1,526",일평년,"1,129"
청상추,청(1kg),상품,100g,당일 (01/10),"13,500",214,04,1일전 (01/09),"13,813",1주일전 (01/03),"13,313",2주일전 (12/27),"11,338",1개월전,"1,187",1년전,"1,590",일평년,"1,142"
얼갈이배추,얼갈이배추(1kg),상품,1kg,당일 (01/10),"3,848",215,04,1일전 (01/09),"3,826",1주일전 (01/03),"3,476",2주일전 (12/27),"3,272",1개월전,"2,926",1년전,"2,865",일평년,"2,451"
수박,수박(1개),상품,1개,당일 (01/10),"21,990",221,04,1일전 (01/09),"21,990",1주일전 (01/03),"22,245",2주일전 (12/27),"23,700",1개월전,"20,668",1년전,"22,600",일평년,"23,561"
오이,가시계통(10개),상품,10개,당일 (01/10),"21,630",223,04,1일전 (01/09),"21,630",1주일전 (01/03),"21,630",2주일전 (12/27),"21,630",1개월전,"13,925",1년전,"18,381",일평년,"13,146"
가시오이,가시계통(10개),상품,10개,당일 (01/10),"21,630",223,04,1일전 (01/09),"21,630",1주일전 (01/03),"21,630",2주일전 (12/27),"21,630",1개월전,"13,925",1년전,"18,381",일평년,"13,146"
다다기오이,다다기계통(10개),상품,10개,당일 (01/10),"14,166",223,04,1일전 (01/09),"14,651",1주일전 (01/03),"16,962",2주일전 (12/27),"14,443",1개월전,"11,089",1년전,"12,497",일평년,"11,370"
취청오이,취청(10개),상품,10개,당일 (01/10),"18,963",223,04,1일전 (01/09),"17,513",1주일전 (01/03),"21,446",2주일전 (12/27),"17,826",1개월전,"14,468",1년전,"16,776",일평년,"11,532"
애호박,애호박(1개),상품,1개,당일 (01/10),"2,397",224,04,1일전 (01/09),"2,401",1주일전 (01/03),"2,293",2주일전 (12/27),"2,283",1개월전,"1,500",1년전,"2,236",일평년,"1,913"
쥬키니,쥬키니(1개),상품,1개,당일 (01/10),"1,990",224,04,1일전 (01/09),"1,990",1주일전 (01/03),"2,387",2주일전 (12/27),"2,487",1개월전,"1,931",1년전,"2,406",일평년,"1,691"
토마토,토마토(1kg),상품,1kg,당일 (01/10),"5,811",225,04,1일전 (01/09),"5,922",1주일전 (01/03),"6,742",2주일전 (12/27),"6,443",1개월전,"6,407",1년전,"5,173",일평년,"5,168"
무,월동(1개),상품,1개,당일 (01/10),"1,694",231,04,1일전 (01/09),"1,761",1주일전 (01/03),"1,823",2주일전 (12/27),"1,871",1개월전,"1,524",1년전,"1,892",일평년,"1,867"
당근,무세척(1kg),상품,1kg,당일 (01/10),"3,204",232,04,1일전 (01/09),"3,382",1주일전 (01/03),"3,461",2주일전 (12/27),"3,261",1개월전,"4,108",1년전,"4,651",일평년,"3,836"
열무,열무(1kg),상품,1kg,당일 (01/10),"7,188",233,04,1일전 (01/09),"6,782",1주일전 (01/03),"6,048",2주일전 (12/27),"5,344",1개월전,"3,754",1년전,"2,957",일평년,"2,541"
건고추,화건(1kg),상품,600g,당일 (01/10),"33,667",241,04,1일전 (01/09),"33,667",1주일전 (01/03),"33,667",2주일전 (12/27),"33,667",1개월전,"18,450",1년전,"16,366",일평년,"15,669"
고추,풋고추(녹광 등)(1kg),상품,100g,당일 (01/10),"13,900",242,04,1일전 (01/09),"13,267",1주일전 (01/03),"12,922",2주일전 (12/27),"11,937",1개월전,"1,308",1년전,"1,386",일평년,"1,082"
풋고추,풋고추(녹광 등)(1kg),상품,100g,당일 (01/10),"13,900",242,04,1일전 (01/09),"13,267",1주일전 (01/03),"12,922",2주일전 (12/27),"11,937",1개월전,"1,308",1년전,"1,386",일평년,"1,082"
꽈리고추,꽈리고추(1kg),상품,100g,당일 (01/10),"19,356",242,04,1일전 (01/09),"19,500",1주일전 (01/03),"16,856",2주일전 (12/27),"15,711",1개월전,"1,191",1년전,"1,560",일평년,"1,351"
청양고추,청양고추(1kg),상품,100g,당일 (01/10),"12,897",242,04,1일전 (01/09),"13,111",1주일전 (01/03),"14,256",2주일전 (12/27),"14,056",1개월전,"1,100",1년전,"1,407",일평년,"1,138"
오이고추,오이맛고추(1kg),상품,100g,당일 (01/10),"14,067",242,04,1일전 (01/09),"13,600",1주일전 (01/03),"13,144",2주일전 (12/27),"11,783",1개월전,"1,009",1년전,"1,122",일평년,"1,122"
붉은고추,붉은고추(1kg),상품,100g,당일 (01/10),"19,488",243,04,1일전 (01/09),"19,713",1주일전 (01/03),"20,300",2주일전 (12/27),"19,913",1개월전,"1,755",1년전,"2,086",일평년,"1,578"
양파,양파(1kg),상품,1kg,당일 (01/10),"2,334",245,04,1일전 (01/09),"2,359",1주일전 (01/03),"2,394",2주일전 (12/27),"2,374",1개월전,"2,401",1년전,"2,888",일평년,"2,083"
대파,대파(1kg),상품,1kg,당일 (01/10),"4,261",246,04,1일전 (01/09),"4,334",1주일전 (01/03),"5,274",2주일전 (12/27),"4,838",1개월전,"4,087",1년전,"3,570",일평년,"3,203"
쪽파,쪽파(1kg),상품,1kg,당일 (01/10),"10,898",246,04,1일전 (01/09),"10,898",1주일전 (01/03),"13,132",2주일전 (12/27),"14,530",1개월전,"8,193",1년전,"8,528",일평년,"7,612"
생강,국산(1kg),상품,1kg,당일 (01/10),"16,318",247,04,1일전 (01/09),"16,568",1주일전 (01/03),"16,143",2주일전 (12/27),"16,343",1개월전,"13,123",1년전,"12,721",일평년,"11,948"
고춧가루,국산(1kg),상품,1kg,당일 (01/10),"36,949",248,04,1일전 (01/09),"36,949",1주일전 (01/03),"35,431",2주일전 (12/27),"35,209",1개월전,"33,199",1년전,"30,329",일평년,"30,837"
