item_name,kind_name,rank,unit,day1,dpr1,item_code,rank_code,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7
쌀,20kg(1kg),상품,20kg,당일 (06/29),-,111,04,1일전 (06/28),"2,657",1주일전 (06/22),-,2주일전 (06/15),-,1개월전,"2,692",1년전,"2,476",일평년,"2,545"
찹쌀,일반계(1kg),상품,1kg,당일 (06/29),-,112,04,1일전 (06/28),"4,226",1주일전 (06/22),-,2주일전 (06/15),-,1개월전,"3,957",1년전,"3,556",일평년,"4,335"
콩,흰 콩(국산)(1kg),상품,500g,당일 (06/29),-,141,04,1일전 (06/28),"10,620",1주일전 (06/22),-,2주일전 (06/15),-,1개월전,"10,649",1년전,"11,077",일평년,"10,817"
팥,붉은 팥(국산)(1kg),상품,500g,당일 (06/29),-,142,04,1일전 (06/28),"20,129",1주일전 (06/22),-,2주일전 (06/15),-,1개월전,"19,751",1년전,"15,126",일평년,"16,416"
녹두,국산(1kg),상품,500g,당일 (06/29),-,143,04,1일전 (06/28),"25,523",1주일전 (06/22),-,2주일전 (06/15),-,1개월전,"25,809",1년전,"20,910",일평년,"17,701"
고구마,밤(1kg),상품,1kg,당일 (06/29),-,151,04,1일전 (06/28),"5,696",1주일전 (06/22),-,2주일전 (06/15),-,1개월전,"5,853",1년전,"5,703",일평년,"6,361"
감자,수미(노지)(1kg),상품,100g,당일 (06/29),-,152,04,1일전 (06/28),"3,108",1주일전 (06/22),-,2주일전 (06/15),-,1개월전,"4,545",1년전,"4,275",일평년,"3,688"
메밀,메밀(수입)(1kg),중품,1kg,당일 (06/29),-,144,05,1일전 (06/28),"3,000",1주일전 (06/22),-,2주일전 (06/15),-,1개월전,"3,000",1년전,"4,000",일평년,"3,400"
양배추,양배추(1포기),상품,1포기,당일 (06/29),-,212,04,1일전 (06/28),"3,328",1주일전 (06/22),-,2주일전 (06/15),-,1개월전,"6,041",1년전,"4,350",일평년,"3,540"
시금치,시금치(1kg),상품,100g,당일 (06/29),-,213,04,1일전 (06/28),"9,010",1주일전 (06/22),-,2주일전 (06/15),-,1개월전,"7,086",1년전,"10,094",일평년,"8,048"
