item_name,kind_name,rank,unit,day1,dpr1,item_code,rank_code,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7
소_안심,안심,1++등급,100g,당일 (11/26),"14,073",4301,01,1일전 (11/25),"14,062",1주일전 (11/19),"14,505",2주일전 (11/12),"14,425",1개월전,"14,427",1년전,"15,036",일평년,"15,050"
소_등심,등심,1++등급,100g,당일 (11/26),"12,769",4301,01,1일전 (11/25),"12,749",1주일전 (11/19),"12,515",2주일전 (11/12),"12,581",1개월전,"12,639",1년전,"15,348",일평년,"15,370"
설도,설도,1++등급,100g,당일 (11/26),"4,381",4301,01,1일전 (11/25),"4,381",1주일전 (11/19),"4,379",2주일전 (11/12),"4,369",1개월전,"4,439",1년전,"5,180",일평년,"5,180"
소_양지,양지,1++등급,100g,당일 (11/26),"5,581",4301,01,1일전 (11/25),"5,579",1주일전 (11/19),"5,569",2주일전 (11/12),"5,574",1개월전,"5,599",1년전,"7,066",일평년,"7,061"
소_갈비,갈비,1++등급,100g,당일 (11/26),"10,250",4301,01,1일전 (11/25),"10,237",1주일전 (11/19),"12,023",2주일전 (11/12),"12,055",1개월전,"11,702",1년전,"7,694",일평년,"7,668"
돼지_앞다리살,앞다리,앞다리,100g,당일 (11/26),"1,422",4304,00,1일전 (11/25),"1,422",1주일전 (11/19),"1,417",2주일전 (11/12),"1,441",1개월전,"1,413",1년전,"1,313",일평년,"1,313"
돼지_삼겹살,삼겹살,삼겹살,100g,당일 (11/26),"2,535",4304,00,1일전 (11/25),"2,537",1주일전 (11/19),"2,492",2주일전 (11/12),"2,547",1개월전,"2,667",1년전,"2,544",일평년,"2,265"
돼지_갈비,갈비,갈비,100g,당일 (11/26),"1,397",4304,00,1일전 (11/25),"1,398",1주일전 (11/19),"1,368",2주일전 (11/12),"1,387",1개월전,"1,405",1년전,"1,410",일평년,"1,413"
돼지_목심,목심,목심,100g,당일 (11/26),"2,373",4304,00,1일전 (11/25),"2,373",1주일전 (11/19),"2,179",2주일전 (11/12),"2,362",1개월전,"2,507",1년전,"2,392",일평년,"2,393"
닭,육계(kg),육계(kg),1kg,당일 (11/26),"5,746",9901,00,1일전 (11/25),"5,746",1주일전 (11/19),"5,784",2주일전 (11/12),"5,838",1개월전,"6,172",1년전,"5,409",일평년,"5,237"
계란,특란10구,일반란,10구,당일 (11/26),"3,274",9903,71,1일전 (11/25),"3,277",1주일전 (11/19),"3,261",2주일전 (11/12),"3,261",1개월전,"3,286",1년전,"3,653",일평년,"3,641"
우유,흰우유,흰우유,1L,당일 (11/26),"3,040",9908,00,1일전 (11/25),"3,040",1주일전 (11/19),"3,005",2주일전 (11/12),"3,001",1개월전,"3,023",1년전,"2,777",일평년,"2,777"
