item_name,kind_name,rank,unit,day1,dpr1,item_code,rank_code,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7
쌀,20kg(1kg),상품,20kg,당일 (10/02),-,111,04,1일전 (10/01),-,1주일전 (09/25),"2,777",2주일전 (09/18),"2,763",1개월전,"2,701",1년전,"2,285",일평년,"2,553"
찹쌀,일반계(1kg),상품,1kg,당일 (10/02),-,112,04,1일전 (10/01),-,1주일전 (09/25),"3,632",2주일전 (09/18),"3,539",1개월전,"3,493",1년전,"3,821",일평년,"4,453"
콩,흰 콩(국산)(1kg),상품,500g,당일 (10/02),-,141,04,1일전 (10/01),-,1주일전 (09/25),"10,091",2주일전 (09/18),"10,091",1개월전,"10,811",1년전,"11,830",일평년,"10,331"
팥,붉은 팥(국산)(1kg),상품,500g,당일 (10/02),-,142,04,1일전 (10/01),-,1주일전 (09/25),"16,220",2주일전 (09/18),"16,220",1개월전,"16,127",1년전,"15,557",일평년,"15,851"
녹두,국산(1kg),상품,500g,당일 (10/02),-,143,04,1일전 (10/01),-,1주일전 (09/25),"23,390",2주일전 (09/18),"24,833",1개월전,"23,230",1년전,"27,900",일평년,"18,276"
고구마,밤(1kg),상품,1kg,당일 (10/02),-,151,04,1일전 (10/01),-,1주일전 (09/25),"5,693",2주일전 (09/18),"5,723",1개월전,"6,873",1년전,"5,982",일평년,"5,824"
감자,수미(노지)(1kg),상품,100g,당일 (10/02),-,152,04,1일전 (10/01),-,1주일전 (09/25),"3,456",2주일전 (09/18),"3,441",1개월전,"3,182",1년전,"4,150",일평년,"3,132"
메밀,메밀(수입)(1kg),중품,1kg,당일 (10/02),-,144,05,1일전 (10/01),-,1주일전 (09/25),"3,400",2주일전 (09/18),"3,400",1개월전,"3,625",1년전,"4,700",일평년,"2,967"
배추,여름(고랭지)(1포기),상품,1포기,당일 (10/02),-,211,04,1일전 (10/01),-,1주일전 (09/25),"6,486",2주일전 (09/18),"5,529",1개월전,"5,818",1년전,"8,627",일평년,"6,842"
고랭지배추,여름(고랭지)(1포기),상품,1포기,당일 (10/02),-,211,04,1일전 (10/01),-,1주일전 (09/25),"6,486",2주일전 (09/18),"5,529",1개월전,"5,818",1년전,"8,627",일평년,"6,842"
양배추,양배추(1포기),상품,1포기,당일 (10/02),-,212,04,1일전 (10/01),-,1주일전 (09/25),"5,685",2주일전 (09/18),"5,140",1개월전,"5,163",1년전,"4,133",일평년,"3,877"
시금치,시금치(1kg),상품,100g,당일 (10/02),-,213,04,1일전 (10/01),-,1주일전 (09/25),"18,200",2주일전 (09/18),"23,011",1개월전,"26,180",1년전,"13,976",일평년,"12,370"
상추,적(1kg),상품,100g,당일 (10/02),-,214,04,1일전 (10/01),-,1주일전 (09/25),"15,789",2주일전 (09/18),"17,978",1개월전,"16,569",1년전,"14,757",일평년,"16,242"
적상추,적(1kg),상품,100g,당일 (10/02),-,214,04,1일전 (10/01),-,1주일전 (09/25),"15,789",2주일전 (09/18),"17,978",1개월전,"16,569",1년전,"14,757",일평년,"16,242"
청상추,청(1kg),상품,100g,당일 (10/02),-,214,04,1일전 (10/01),-,1주일전 (09/25),"16,700",2주일전 (09/18),"18,825",1개월전,"16,851",1년전,"15,240",일평년,"16,761"
얼갈이배추,얼갈이배추(1kg),상품,1kg,당일 (10/02),-,215,04,1일전 (10/01),-,1주일전 (09/25),"3,750",2주일전 (09/18),"3,757",1개월전,"3,943",1년전,"3,181",일평년,"3,034"
수박,수박(1개),상품,1개,당일 (10/02),-,221,04,1일전 (10/01),-,1주일전 (09/25),"28,648",2주일전 (09/18),"25,943",1개월전,"28,067",1년전,-,일평년,"20,416"
참외,참외(10개),상품,10개,당일 (10/02),-,222,04,1일전 (10/01),-,1주일전 (09/25),"30,530",2주일전 (09/18),"31,643",1개월전,"27,732",1년전,-,일평년,"26,708"
오이,가시계통(10개),상품,10개,당일 (10/02),-,223,04,1일전 (10/01),-,1주일전 (09/25),"14,950",2주일전 (09/18),"17,450",1개월전,"14,077",1년전,"15,300",일평년,"10,372"
가시오이,가시계통(10개),상품,10개,당일 (10/02),-,223,04,1일전 (10/01),-,1주일전 (09/25),"14,950",2주일전 (09/18),"17,450",1개월전,"14,077",1년전,"15,300",일평년,"10,372"
다다기오이,다다기계통(10개),상품,10개,당일 (10/02),-,223,04,1일전 (10/01),-,1주일전 (09/25),"12,144",2주일전 (09/18),"10,493",1개월전,"12,282",1년전,"9,701",일평년,"8,986"
취청오이,취청(10개),상품,10개,당일 (10/02),-,223,04,1일전 (10/01),-,1주일전 (09/25),"15,293",2주일전 (09/18),"13,503",1개월전,"14,224",1년전,"11,597",일평년,"10,801"
애호박,애호박(1개),상품,1개,당일 (10/02),-,224,04,1일전 (10/01),-,1주일전 (09/25),"1,850",2주일전 (09/18),"1,808",1개월전,"1,839",1년전,"1,637",일평년,"1,701"
