item_name,kind_name,rank,unit,day1,dpr1,item_code,rank_code,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7
쌀,20kg(1kg),상품,20kg,당일 (03/28),"2,399",111,04,1일전 (03/27),"2,410",1주일전 (03/21),"2,559",2주일전 (03/14),"2,654",1개월전,"2,743",1년전,"2,440",일평년,"2,617"
찹쌀,일반계(1kg),상품,1kg,당일 (03/28),"4,229",112,04,1일전 (03/27),"4,267",1주일전 (03/21),"3,911",2주일전 (03/14),"4,330",1개월전,"3,817",1년전,"3,531",일평년,"4,542"
콩,흰 콩(국산)(1kg),상품,500g,당일 (03/28),"10,654",141,04,1일전 (03/27),"10,626",1주일전 (03/21),"10,626",2주일전 (03/14),"10,877",1개월전,"10,754",1년전,"12,753",일평년,"11,086"
팥,붉은 팥(국산)(1kg),상품,500g,당일 (03/28),"19,029",142,04,1일전 (03/27),"19,029",1주일전 (03/21),"17,718",2주일전 (03/14),"18,622",1개월전,"16,919",1년전,"16,160",일평년,"17,077"
녹두,국산(1kg),상품,500g,당일 (03/28),"25,446",143,04,1일전 (03/27),"25,446",1주일전 (03/21),"25,446",2주일전 (03/14),"25,589",1개월전,"25,882",1년전,"27,300",일평년,"18,729"
고구마,밤(1kg),상품,1kg,당일 (03/28),"5,552",151,04,1일전 (03/27),"5,241",1주일전 (03/21),"5,118",2주일전 (03/14),"5,211",1개월전,"5,316",1년전,"5,543",일평년,"5,536"
감자,수미(노지)(1kg),상품,100g,당일 (03/28),"3,610",152,04,1일전 (03/27),"3,610",1주일전 (03/21),"4,340",2주일전 (03/14),"4,540",1개월전,"4,153",1년전,"6,753",일평년,"5,175"
메밀,메밀(수입)(1kg),중품,1kg,당일 (03/28),"3,020",144,05,1일전 (03/27),"3,020",1주일전 (03/21),"2,950",2주일전 (03/14),"2,950",1개월전,"3,600",1년전,"4,400",일평년,"3,550"
양배추,양배추(1포기),상품,1포기,당일 (03/28),"4,409",212,04,1일전 (03/27),"3,892",1주일전 (03/21),"3,975",2주일전 (03/14),"3,985",1개월전,"3,603",1년전,"3,759",일평년,"3,693"
시금치,시금치(1kg),상품,100g,당일 (03/28),"6,363",213,04,1일전 (03/27),"6,689",1주일전 (03/21),"6,750",2주일전 (03/14),"8,084",1개월전,"9,792",1년전,"6,170",일평년,"4,837"
