item_name,kind_name,rank,unit,day1,dpr1,item_code,rank_code,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7
쌀,20kg(1kg),상품,20kg,당일 (09/24),"2,512",111,04,1일전 (09/23),"2,512",1주일전 (09/17),-,2주일전 (09/10),"2,467",1개월전,"39,387",1년전,"55,637",일평년,"53,213"
찹쌀,일반계(1kg),상품,1kg,당일 (09/24),"4,097",112,04,1일전 (09/23),"4,097",1주일전 (09/17),-,2주일전 (09/10),"3,819",1개월전,"3,954",1년전,"3,770",일평년,"4,401"
콩,흰 콩(국산)(1kg),상품,500g,당일 (09/24),"10,091",141,04,1일전 (09/23),"10,106",1주일전 (09/17),-,2주일전 (09/10),"10,106",1개월전,"5,157",1년전,"4,936",일평년,"5,003"
팥,붉은 팥(국산)(1kg),상품,500g,당일 (09/24),"21,011",142,04,1일전 (09/23),"21,011",1주일전 (09/17),-,2주일전 (09/10),"21,011",1개월전,"10,410",1년전,"8,047",일평년,"7,640"
녹두,국산(1kg),상품,500g,당일 (09/24),"24,017",143,04,1일전 (09/23),"24,017",1주일전 (09/17),-,2주일전 (09/10),"23,160",1개월전,"11,716",1년전,"11,110",일평년,"10,213"
고구마,밤(1kg),상품,1kg,당일 (09/24),"5,040",151,04,1일전 (09/23),"5,040",1주일전 (09/17),-,2주일전 (09/10),"5,041",1개월전,"5,579",1년전,"5,568",일평년,"5,725"
감자,수미(노지)(1kg),상품,100g,당일 (09/24),"2,864",152,04,1일전 (09/23),"2,864",1주일전 (09/17),-,2주일전 (09/10),"2,926",1개월전,317,1년전,341,일평년,318
메밀,메밀(수입)(1kg),중품,1kg,당일 (09/24),"2,950",144,05,1일전 (09/23),"2,950",1주일전 (09/17),-,2주일전 (09/10),"3,000",1개월전,"3,460",1년전,"3,867",일평년,"3,770"
배추,여름(고랭지)(1포기),상품,1포기,당일 (09/24),"10,050",211,04,1일전 (09/23),"9,988",1주일전 (09/17),-,2주일전 (09/10),"6,926",1개월전,"7,133",1년전,"6,193",일평년,"7,217"
고랭지배추,여름(고랭지)(1포기),상품,1포기,당일 (09/24),"10,050",211,04,1일전 (09/23),"9,988",1주일전 (09/17),-,2주일전 (09/10),"6,926",1개월전,"7,133",1년전,"6,193",일평년,"7,217"
양배추,양배추(1포기),상품,1포기,당일 (09/24),"4,630",212,04,1일전 (09/23),"4,580",1주일전 (09/17),-,2주일전 (09/10),"3,730",1개월전,"4,345",1년전,"5,365",일평년,"4,253"
시금치,시금치(1kg),상품,100g,당일 (09/24),"32,311",213,04,1일전 (09/23),"33,333",1주일전 (09/17),-,2주일전 (09/10),"39,978",1개월전,"3,767",1년전,"1,803",일평년,"1,532"
상추,적(1kg),상품,100g,당일 (09/24),"24,433",214,04,1일전 (09/23),"23,900",1주일전 (09/17),-,2주일전 (09/10),"22,033",1개월전,"2,031",1년전,"1,607",일평년,"1,527"
적상추,적(1kg),상품,100g,당일 (09/24),"24,433",214,04,1일전 (09/23),"23,900",1주일전 (09/17),-,2주일전 (09/10),"22,033",1개월전,"2,031",1년전,"1,607",일평년,"1,527"
청상추,청(1kg),상품,100g,당일 (09/24),"24,643",214,04,1일전 (09/23),"23,829",1주일전 (09/17),-,2주일전 (09/10),"23,600",1개월전,"2,441",1년전,"1,728",일평년,"1,592"
얼갈이배추,얼갈이배추(1kg),상품,1kg,당일 (09/24),"5,232",215,04,1일전 (09/23),"5,277",1주일전 (09/17),-,2주일전 (09/10),"4,340",1개월전,"4,975",1년전,"3,727",일평년,"3,529"
수박,수박(1개),상품,1개,당일 (09/24),"29,900",221,04,1일전 (09/23),"29,900",1주일전 (09/17),-,2주일전 (09/10),"26,660",1개월전,"31,024",1년전,"26,123",일평년,"21,876"
참외,참외(10개),상품,10개,당일 (09/24),-,222,04,1일전 (09/23),-,1주일전 (09/17),-,2주일전 (09/10),"25,443",1개월전,"22,520",1년전,"31,690",일평년,"27,333"
오이,가시계통(10개),상품,10개,당일 (09/24),"15,500",223,04,1일전 (09/23),"15,500",1주일전 (09/17),-,2주일전 (09/10),"17,167",1개월전,"13,999",1년전,"12,890",일평년,"11,467"
가시오이,가시계통(10개),상품,10개,당일 (09/24),"15,500",223,04,1일전 (09/23),"15,500",1주일전 (09/17),-,2주일전 (09/10),"17,167",1개월전,"13,999",1년전,"12,890",일평년,"11,467"
다다기오이,다다기계통(10개),상품,10개,당일 (09/24),"14,178",223,04,1일전 (09/23),"13,102",1주일전 (09/17),-,2주일전 (09/10),"14,433",1개월전,"13,615",1년전,"11,709",일평년,"10,318"
취청오이,취청(10개),상품,10개,당일 (09/24),"16,286",223,04,1일전 (09/23),"16,286",1주일전 (09/17),-,2주일전 (09/10),"16,914",1개월전,"14,846",1년전,"14,415",일평년,"12,015"
애호박,애호박(1개),상품,1개,당일 (09/24),"2,204",224,04,1일전 (09/23),"2,182",1주일전 (09/17),-,2주일전 (09/10),"2,302",1개월전,"1,731",1년전,"1,933",일평년,"1,772"
쥬키니,쥬키니(1개),상품,1개,당일 (09/24),"2,365",224,04,1일전 (09/23),"2,115",1주일전 (09/17),-,2주일전 (09/10),"2,365",1개월전,"1,832",1년전,"2,274",일평년,"2,311"
토마토,토마토(1kg),상품,1kg,당일 (09/24),"8,553",225,04,1일전 (09/23),"8,923",1주일전 (09/17),-,2주일전 (09/10),"8,004",1개월전,"6,296",1년전,"8,630",일평년,"6,722"
무,고랭지(1개),상품,1개,당일 (09/24),"4,134",231,04,1일전 (09/23),"4,158",1주일전 (09/17),-,2주일전 (09/10),"3,469",1개월전,"3,868",1년전,"2,350",일평년,"2,745"
당근,무세척(1kg),상품,1kg,당일 (09/24),"7,652",232,04,1일전 (09/23),"7,736",1주일전 (09/17),-,2주일전 (09/10),"7,494",1개월전,"6,812",1년전,"6,273",일평년,"4,776"
열무,열무(1kg),상품,1kg,당일 (09/24),"5,079",233,04,1일전 (09/23),"5,134",1주일전 (09/17),-,2주일전 (09/10),"4,144",1개월전,"4,973",1년전,"3,760",일평년,"3,509"
건고추,화건(1kg),상품,600g,당일 (09/24),"34,833",241,04,1일전 (09/23),"34,833",1주일전 (09/17),-,2주일전 (09/10),"35,389",1개월전,"18,870",1년전,"18,669",일평년,"16,958"
고추,풋고추(녹광 등)(1kg),상품,100g,당일 (09/24),"21,200",242,04,1일전 (09/23),"20,989",1주일전 (09/17),-,2주일전 (09/10),"18,811",1개월전,"2,016",1년전,"1,847",일평년,"1,498"
풋고추,풋고추(녹광 등)(1kg),상품,100g,당일 (09/24),"21,200",242,04,1일전 (09/23),"20,989",1주일전 (09/17),-,2주일전 (09/10),"18,811",1개월전,"2,016",1년전,"1,847",일평년,"1,498"
꽈리고추,꽈리고추(1kg),상품,100g,당일 (09/24),"23,200",242,04,1일전 (09/23),"24,589",1주일전 (09/17),-,2주일전 (09/10),"24,833",1개월전,"1,777",1년전,"1,761",일평년,"1,678"
청양고추,청양고추(1kg),상품,100g,당일 (09/24),"20,178",242,04,1일전 (09/23),"19,356",1주일전 (09/17),-,2주일전 (09/10),"16,267",1개월전,"1,474",1년전,"1,591",일평년,"1,311"
오이고추,오이맛고추(1kg),상품,100g,당일 (09/24),"15,822",242,04,1일전 (09/23),"16,011",1주일전 (09/17),-,2주일전 (09/10),"14,252",1개월전,"1,521",1년전,"1,332",일평년,"1,200"
붉은고추,붉은고추(1kg),상품,100g,당일 (09/24),"23,413",243,04,1일전 (09/23),"23,038",1주일전 (09/17),-,2주일전 (09/10),"19,113",1개월전,"1,871",1년전,"2,255",일평년,"1,586"
양파,양파(1kg),상품,1kg,당일 (09/24),"2,178",245,04,1일전 (09/23),"2,178",1주일전 (09/17),-,2주일전 (09/10),"2,101",1개월전,"1,954",1년전,"2,075",일평년,"2,139"
대파,대파(1kg),상품,1kg,당일 (09/24),"3,556",246,04,1일전 (09/23),"3,556",1주일전 (09/17),-,2주일전 (09/10),"2,944",1개월전,"3,009",1년전,"3,499",일평년,"3,254"
