item_name,kind_name,rank,unit,day1,dpr1,item_code,rank_code,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7
쌀,20kg(1kg),상품,20kg,당일 (06/14),"2,608",111,04,1일전 (06/13),"2,664",1주일전 (06/07),"2,681",2주일전 (05/31),"2,699",1개월전,"2,692",1년전,"2,465",일평년,"2,554"
찹쌀,일반계(1kg),상품,1kg,당일 (06/14),"3,941",112,04,1일전 (06/13),"3,941",1주일전 (06/07),"4,032",2주일전 (05/31),"4,032",1개월전,"3,997",1년전,"3,599",일평년,"4,278"
콩,흰 콩(국산)(1kg),상품,500g,당일 (06/14),"10,043",141,04,1일전 (06/13),"10,043",1주일전 (06/07),"10,620",2주일전 (05/31),"10,649",1개월전,"10,668",1년전,"10,896",일평년,"10,855"
팥,붉은 팥(국산)(1kg),상품,500g,당일 (06/14),"20,467",142,04,1일전 (06/13),"20,467",1주일전 (06/07),"19,844",2주일전 (05/31),"19,844",1개월전,"19,131",1년전,"15,316",일평년,"16,755"
녹두,국산(1kg),상품,500g,당일 (06/14),"25,409",143,04,1일전 (06/13),"25,409",1주일전 (06/07),"25,809",2주일전 (05/31),"25,809",1개월전,"25,416",1년전,"20,910",일평년,"17,701"
고구마,밤(1kg),상품,1kg,당일 (06/14),"5,566",151,04,1일전 (06/13),"5,677",1주일전 (06/07),"5,723",2주일전 (05/31),"5,464",1개월전,"5,760",1년전,"5,540",일평년,"6,391"
감자,수미(노지)(1kg),상품,100g,당일 (06/14),"3,692",152,04,1일전 (06/13),"3,958",1주일전 (06/07),"4,020",2주일전 (05/31),"5,000",1개월전,"3,050",1년전,"5,026",일평년,"3,824"
메밀,메밀(수입)(1kg),중품,1kg,당일 (06/14),"3,000",144,05,1일전 (06/13),"3,000",1주일전 (06/07),"3,000",2주일전 (05/31),"3,000",1개월전,"3,000",1년전,"3,940",일평년,"3,713"
양배추,양배추(1포기),상품,1포기,당일 (06/14),"4,040",212,04,1일전 (06/13),"4,570",1주일전 (06/07),"5,484",2주일전 (05/31),"6,184",1개월전,"5,479",1년전,"3,927",일평년,"3,360"
시금치,시금치(1kg),상품,100g,당일 (06/14),"7,342",213,04,1일전 (06/13),"7,047",1주일전 (06/07),"7,117",2주일전 (05/31),"7,381",1개월전,"6,648",1년전,"8,074",일평년,"6,149"
상추,적(1kg),상품,100g,당일 (06/14),"9,391",214,04,1일전 (06/13),"9,189",1주일전 (06/07),"9,164",2주일전 (05/31),"8,744",1개월전,"8,636",1년전,"10,774",일평년,"9,243"
적상추,적(1kg),상품,100g,당일 (06/14),"9,391",214,04,1일전 (06/13),"9,189",1주일전 (06/07),"9,164",2주일전 (05/31),"8,744",1개월전,"8,636",1년전,"10,774",일평년,"9,243"
청상추,청(1kg),상품,100g,당일 (06/14),"9,640",214,04,1일전 (06/13),"10,128",1주일전 (06/07),"9,641",2주일전 (05/31),"9,113",1개월전,"9,754",1년전,"11,213",일평년,"9,232"
얼갈이배추,얼갈이배추(1kg),상품,1kg,당일 (06/14),"2,293",215,04,1일전 (06/13),"2,396",1주일전 (06/07),"2,330",2주일전 (05/31),"2,472",1개월전,"2,661",1년전,"2,136",일평년,"1,968"
수박,수박(1개),상품,1개,당일 (06/14),"20,622",221,04,1일전 (06/13),"20,989",1주일전 (06/07),"22,575",2주일전 (05/31),"22,863",1개월전,"22,679",1년전,"19,933",일평년,"17,928"
참외,참외(10개),상품,10개,당일 (06/14),"17,650",222,04,1일전 (06/13),"17,025",1주일전 (06/07),"20,044",2주일전 (05/31),"19,444",1개월전,"19,736",1년전,"19,594",일평년,"17,958"
오이,가시계통(10개),상품,10개,당일 (06/14),"9,445",223,04,1일전 (06/13),"9,445",1주일전 (06/07),"9,445",2주일전 (05/31),"10,765",1개월전,"11,066",1년전,"14,302",일평년,"9,837"
가시오이,가시계통(10개),상품,10개,당일 (06/14),"9,445",223,04,1일전 (06/13),"9,445",1주일전 (06/07),"9,445",2주일전 (05/31),"10,765",1개월전,"11,066",1년전,"14,302",일평년,"9,837"
다다기오이,다다기계통(10개),상품,10개,당일 (06/14),"5,818",223,04,1일전 (06/13),"5,662",1주일전 (06/07),"6,218",2주일전 (05/31),"6,283",1개월전,"7,116",1년전,"7,663",일평년,"5,825"
