item_name,kind_name,rank,unit,day1,dpr1,item_code,rank_code,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7
쌀,20kg(1kg),상품,20kg,당일 (09/30),-,111,04,1일전 (09/29),-,1주일전 (09/23),"2,512",2주일전 (09/16),-,1개월전,"2,526",1년전,"2,844",일평년,"2,580"
찹쌀,일반계(1kg),상품,1kg,당일 (09/30),-,112,04,1일전 (09/29),-,1주일전 (09/23),"4,097",2주일전 (09/16),-,1개월전,"4,034",1년전,"3,649",일평년,"4,120"
콩,흰 콩(국산)(1kg),상품,500g,당일 (09/30),-,141,04,1일전 (09/29),-,1주일전 (09/23),"10,106",2주일전 (09/16),-,1개월전,"10,158",1년전,"10,091",일평년,"10,734"
팥,붉은 팥(국산)(1kg),상품,500g,당일 (09/30),-,142,04,1일전 (09/29),-,1주일전 (09/23),"21,011",2주일전 (09/16),-,1개월전,"21,011",1년전,"16,220",일평년,"15,837"
녹두,국산(1kg),상품,500g,당일 (09/30),-,143,04,1일전 (09/29),-,1주일전 (09/23),"24,017",2주일전 (09/16),-,1개월전,"24,189",1년전,"23,523",일평년,"21,737"
고구마,밤(1kg),상품,1kg,당일 (09/30),-,151,04,1일전 (09/29),-,1주일전 (09/23),"5,040",2주일전 (09/16),-,1개월전,"5,772",1년전,"5,802",일평년,"5,838"
감자,수미(노지)(1kg),상품,100g,당일 (09/30),-,152,04,1일전 (09/29),-,1주일전 (09/23),"2,864",2주일전 (09/16),-,1개월전,"3,198",1년전,"3,562",일평년,"3,199"
메밀,메밀(수입)(1kg),중품,1kg,당일 (09/30),-,144,05,1일전 (09/29),-,1주일전 (09/23),"2,950",2주일전 (09/16),-,1개월전,"3,000",1년전,"3,400",일평년,"3,367"
배추,여름(고랭지)(1포기),상품,1포기,당일 (09/30),-,211,04,1일전 (09/29),-,1주일전 (09/23),"9,988",2주일전 (09/16),-,1개월전,"7,094",1년전,"6,908",일평년,"7,153"
고랭지배추,여름(고랭지)(1포기),상품,1포기,당일 (09/30),-,211,04,1일전 (09/29),-,1주일전 (09/23),"9,988",2주일전 (09/16),-,1개월전,"7,094",1년전,"6,908",일평년,"7,153"
양배추,양배추(1포기),상품,1포기,당일 (09/30),-,212,04,1일전 (09/29),-,1주일전 (09/23),"4,580",2주일전 (09/16),-,1개월전,"3,870",1년전,"5,656",일평년,"4,883"
시금치,시금치(1kg),상품,100g,당일 (09/30),-,213,04,1일전 (09/29),-,1주일전 (09/23),"33,333",2주일전 (09/16),-,1개월전,"36,840",1년전,"18,696",일평년,"15,615"
상추,적(1kg),상품,100g,당일 (09/30),-,214,04,1일전 (09/29),-,1주일전 (09/23),"23,900",2주일전 (09/16),-,1개월전,"20,898",1년전,"17,016",일평년,"16,573"
적상추,적(1kg),상품,100g,당일 (09/30),-,214,04,1일전 (09/29),-,1주일전 (09/23),"23,900",2주일전 (09/16),-,1개월전,"20,898",1년전,"17,016",일평년,"16,573"
청상추,청(1kg),상품,100g,당일 (09/30),-,214,04,1일전 (09/29),-,1주일전 (09/23),"23,829",2주일전 (09/16),-,1개월전,"23,854",1년전,"18,170",일평년,"17,239"
얼갈이배추,얼갈이배추(1kg),상품,1kg,당일 (09/30),-,215,04,1일전 (09/29),-,1주일전 (09/23),"5,277",2주일전 (09/16),-,1개월전,"4,966",1년전,"3,799",일평년,"3,403"
수박,수박(1개),상품,1개,당일 (09/30),-,221,04,1일전 (09/29),-,1주일전 (09/23),"29,900",2주일전 (09/16),-,1개월전,"30,275",1년전,"21,845",일평년,"20,416"
오이,가시계통(10개),상품,10개,당일 (09/30),-,223,04,1일전 (09/29),-,1주일전 (09/23),"15,500",2주일전 (09/16),-,1개월전,"15,673",1년전,"17,612",일평년,"12,358"
가시오이,가시계통(10개),상품,10개,당일 (09/30),-,223,04,1일전 (09/29),-,1주일전 (09/23),"15,500",2주일전 (09/16),-,1개월전,"15,673",1년전,"17,612",일평년,"12,358"
다다기오이,다다기계통(10개),상품,10개,당일 (09/30),-,223,04,1일전 (09/29),-,1주일전 (09/23),"13,102",2주일전 (09/16),-,1개월전,"14,897",1년전,"13,006",일평년,"10,715"
취청오이,취청(10개),상품,10개,당일 (09/30),-,223,04,1일전 (09/29),-,1주일전 (09/23),"16,286",2주일전 (09/16),-,1개월전,"15,366",1년전,"16,581",일평년,"13,531"
애호박,애호박(1개),상품,1개,당일 (09/30),-,224,04,1일전 (09/29),-,1주일전 (09/23),"2,182",2주일전 (09/16),-,1개월전,"1,732",1년전,"1,822",일평년,"1,814"
쥬키니,쥬키니(1개),상품,1개,당일 (09/30),-,224,04,1일전 (09/29),-,1주일전 (09/23),"2,115",2주일전 (09/16),-,1개월전,"1,990",1년전,"2,553",일평년,"2,369"
토마토,토마토(1kg),상품,1kg,당일 (09/30),-,225,04,1일전 (09/29),-,1주일전 (09/23),"8,923",2주일전 (09/16),-,1개월전,"6,495",1년전,"8,534",일평년,"7,213"
무,고랭지(1개),상품,1개,당일 (09/30),-,231,04,1일전 (09/29),-,1주일전 (09/23),"4,158",2주일전 (09/16),-,1개월전,"4,135",1년전,"2,359",일평년,"2,585"
당근,무세척(1kg),상품,1kg,당일 (09/30),-,232,04,1일전 (09/29),-,1주일전 (09/23),"7,736",2주일전 (09/16),-,1개월전,"7,169",1년전,"6,464",일평년,"5,314"
열무,열무(1kg),상품,1kg,당일 (09/30),-,233,04,1일전 (09/29),-,1주일전 (09/23),"5,134",2주일전 (09/16),-,1개월전,"4,975",1년전,"3,864",일평년,"3,426"
건고추,화건(1kg),상품,600g,당일 (09/30),-,241,04,1일전 (09/29),-,1주일전 (09/23),"34,833",2주일전 (09/16),-,1개월전,"33,354",1년전,"33,247",일평년,"31,497"
고추,풋고추(녹광 등)(1kg),상품,100g,당일 (09/30),-,242,04,1일전 (09/29),-,1주일전 (09/23),"20,989",2주일전 (09/16),-,1개월전,"21,753",1년전,"18,502",일평년,"15,666"
풋고추,풋고추(녹광 등)(1kg),상품,100g,당일 (09/30),-,242,04,1일전 (09/29),-,1주일전 (09/23),"20,989",2주일전 (09/16),-,1개월전,"21,753",1년전,"18,502",일평년,"15,666"
꽈리고추,꽈리고추(1kg),상품,100g,당일 (09/30),-,242,04,1일전 (09/29),-,1주일전 (09/23),"24,589",2주일전 (09/16),-,1개월전,"18,569",1년전,"18,913",일평년,"18,458"
청양고추,청양고추(1kg),상품,100g,당일 (09/30),-,242,04,1일전 (09/29),-,1주일전 (09/23),"19,356",2주일전 (09/16),-,1개월전,"14,533",1년전,"15,396",일평년,"13,630"
오이고추,오이맛고추(1kg),상품,100g,당일 (09/30),-,242,04,1일전 (09/29),-,1주일전 (09/23),"16,011",2주일전 (09/16),-,1개월전,"16,409",1년전,"13,636",일평년,"12,308"
붉은고추,붉은고추(1kg),상품,100g,당일 (09/30),-,243,04,1일전 (09/29),-,1주일전 (09/23),"23,038",2주일전 (09/16),-,1개월전,"18,663",1년전,"23,900",일평년,"18,242"
양파,양파(1kg),상품,1kg,당일 (09/30),-,245,04,1일전 (09/29),-,1주일전 (09/23),"2,178",2주일전 (09/16),-,1개월전,"2,023",1년전,"2,136",일평년,"2,048"
대파,대파(1kg),상품,1kg,당일 (09/30),-,246,04,1일전 (09/29),-,1주일전 (09/23),"3,556",2주일전 (09/16),-,1개월전,"3,057",1년전,"3,420",일평년,"3,241"
